Day,Night,date,month,year,name,bridge
2.81E+18,2.83E+18,2007-01-01T00:00:00,1,2007,Can Tho,0
3.28E+18,2.73E+18,2007-01-01T00:00:00,1,2007,Co Chien,0
3.28E+18,2.73E+18,2007-01-01T00:00:00,1,2007,Ham Luong,0
3.28E+18,2.73E+18,2007-01-01T00:00:00,1,2007,Rach Mieu,0
2.81E+18,2.83E+18,2007-01-01T00:00:00,1,2007,My Thuan,1
2.81E+18,2.83E+18,2007-01-01T00:00:00,1,2007,Vam Cong,0
2.81E+18,2.83E+18,2007-01-01T00:00:00,1,2007,Cao Lanh,0
3.28E+18,2.73E+18,2007-01-01T00:00:00,1,2007,My Loi,0
3.15E+18,2.49E+18,2007-02-01T00:00:00,2,2007,Can Tho,0
2.57E+18,2.26E+18,2007-02-01T00:00:00,2,2007,Co Chien,0
2.57E+18,2.26E+18,2007-02-01T00:00:00,2,2007,Ham Luong,0
2.57E+18,2.26E+18,2007-02-01T00:00:00,2,2007,Rach Mieu,0
3.15E+18,2.49E+18,2007-02-01T00:00:00,2,2007,My Thuan,1
3.15E+18,2.49E+18,2007-02-01T00:00:00,2,2007,Vam Cong,0
3.15E+18,2.49E+18,2007-02-01T00:00:00,2,2007,Cao Lanh,0
2.57E+18,2.26E+18,2007-02-01T00:00:00,2,2007,My Loi,0
2.59E+18,2.27E+18,2007-03-01T00:00:00,3,2007,Can Tho,0
2.82E+18,2.20E+18,2007-03-01T00:00:00,3,2007,Co Chien,0
2.82E+18,2.20E+18,2007-03-01T00:00:00,3,2007,Ham Luong,0
2.82E+18,2.20E+18,2007-03-01T00:00:00,3,2007,Rach Mieu,0
2.59E+18,2.27E+18,2007-03-01T00:00:00,3,2007,My Thuan,1
2.59E+18,2.27E+18,2007-03-01T00:00:00,3,2007,Vam Cong,0
2.59E+18,2.27E+18,2007-03-01T00:00:00,3,2007,Cao Lanh,0
2.82E+18,2.20E+18,2007-03-01T00:00:00,3,2007,My Loi,0
,2.43E+18,2007-04-01T00:00:00,4,2007,Can Tho,0
2.27E+18,2.34E+18,2007-04-01T00:00:00,4,2007,Co Chien,0
2.27E+18,2.34E+18,2007-04-01T00:00:00,4,2007,Ham Luong,0
2.27E+18,2.34E+18,2007-04-01T00:00:00,4,2007,Rach Mieu,0
,2.43E+18,2007-04-01T00:00:00,4,2007,My Thuan,1
,2.43E+18,2007-04-01T00:00:00,4,2007,Vam Cong,0
,2.43E+18,2007-04-01T00:00:00,4,2007,Cao Lanh,0
2.27E+18,2.34E+18,2007-04-01T00:00:00,4,2007,My Loi,0
,1.87E+18,2007-05-01T00:00:00,5,2007,Can Tho,0
2.15E+18,1.90E+18,2007-05-01T00:00:00,5,2007,Co Chien,0
2.15E+18,1.90E+18,2007-05-01T00:00:00,5,2007,Ham Luong,0
2.15E+18,1.90E+18,2007-05-01T00:00:00,5,2007,Rach Mieu,0
,1.87E+18,2007-05-01T00:00:00,5,2007,My Thuan,1
,1.87E+18,2007-05-01T00:00:00,5,2007,Vam Cong,0
,1.87E+18,2007-05-01T00:00:00,5,2007,Cao Lanh,0
2.15E+18,1.90E+18,2007-05-01T00:00:00,5,2007,My Loi,0
,1.90E+18,2007-06-01T00:00:00,6,2007,Can Tho,0
1.82E+18,2.02E+18,2007-06-01T00:00:00,6,2007,Co Chien,0
1.82E+18,2.02E+18,2007-06-01T00:00:00,6,2007,Ham Luong,0
1.82E+18,2.02E+18,2007-06-01T00:00:00,6,2007,Rach Mieu,0
,1.90E+18,2007-06-01T00:00:00,6,2007,My Thuan,1
,1.90E+18,2007-06-01T00:00:00,6,2007,Vam Cong,0
,1.90E+18,2007-06-01T00:00:00,6,2007,Cao Lanh,0
1.82E+18,2.02E+18,2007-06-01T00:00:00,6,2007,My Loi,0
,1.61E+18,2007-07-01T00:00:00,7,2007,Can Tho,0
1.63E+18,1.75E+18,2007-07-01T00:00:00,7,2007,Co Chien,0
1.63E+18,1.75E+18,2007-07-01T00:00:00,7,2007,Ham Luong,0
1.63E+18,1.75E+18,2007-07-01T00:00:00,7,2007,Rach Mieu,0
,1.61E+18,2007-07-01T00:00:00,7,2007,My Thuan,1
,1.61E+18,2007-07-01T00:00:00,7,2007,Vam Cong,0
,1.61E+18,2007-07-01T00:00:00,7,2007,Cao Lanh,0
1.63E+18,1.75E+18,2007-07-01T00:00:00,7,2007,My Loi,0
,,2007-08-01T00:00:00,8,2007,Can Tho,0
1.41E+18,1.63E+18,2007-08-01T00:00:00,8,2007,Co Chien,0
1.41E+18,1.63E+18,2007-08-01T00:00:00,8,2007,Ham Luong,0
1.41E+18,1.63E+18,2007-08-01T00:00:00,8,2007,Rach Mieu,0
,,2007-08-01T00:00:00,8,2007,My Thuan,1
,,2007-08-01T00:00:00,8,2007,Vam Cong,0
,,2007-08-01T00:00:00,8,2007,Cao Lanh,0
1.41E+18,1.63E+18,2007-08-01T00:00:00,8,2007,My Loi,0
,2.77E+18,2007-09-01T00:00:00,9,2007,Can Tho,0
1.70E+18,2.82E+18,2007-09-01T00:00:00,9,2007,Co Chien,0
1.70E+18,2.82E+18,2007-09-01T00:00:00,9,2007,Ham Luong,0
1.70E+18,2.82E+18,2007-09-01T00:00:00,9,2007,Rach Mieu,0
,2.77E+18,2007-09-01T00:00:00,9,2007,My Thuan,1
,2.77E+18,2007-09-01T00:00:00,9,2007,Vam Cong,0
,2.77E+18,2007-09-01T00:00:00,9,2007,Cao Lanh,0
1.70E+18,2.82E+18,2007-09-01T00:00:00,9,2007,My Loi,0
1.72E+18,2.09E+18,2007-10-01T00:00:00,10,2007,Can Tho,0
1.96E+18,1.88E+18,2007-10-01T00:00:00,10,2007,Co Chien,0
1.96E+18,1.88E+18,2007-10-01T00:00:00,10,2007,Ham Luong,0
1.96E+18,1.88E+18,2007-10-01T00:00:00,10,2007,Rach Mieu,0
1.72E+18,2.09E+18,2007-10-01T00:00:00,10,2007,My Thuan,1
1.72E+18,2.09E+18,2007-10-01T00:00:00,10,2007,Vam Cong,0
1.72E+18,2.09E+18,2007-10-01T00:00:00,10,2007,Cao Lanh,0
1.96E+18,1.88E+18,2007-10-01T00:00:00,10,2007,My Loi,0
,2.35E+18,2007-11-01T00:00:00,11,2007,Can Tho,0
2.48E+18,1.93E+18,2007-11-01T00:00:00,11,2007,Co Chien,0
2.48E+18,1.93E+18,2007-11-01T00:00:00,11,2007,Ham Luong,0
2.48E+18,1.93E+18,2007-11-01T00:00:00,11,2007,Rach Mieu,0
,2.35E+18,2007-11-01T00:00:00,11,2007,My Thuan,1
,2.35E+18,2007-11-01T00:00:00,11,2007,Vam Cong,0
,2.35E+18,2007-11-01T00:00:00,11,2007,Cao Lanh,0
2.48E+18,1.93E+18,2007-11-01T00:00:00,11,2007,My Loi,0
2.30E+18,2.26E+18,2007-12-01T00:00:00,12,2007,Can Tho,0
2.28E+18,2.16E+18,2007-12-01T00:00:00,12,2007,Co Chien,0
2.28E+18,2.16E+18,2007-12-01T00:00:00,12,2007,Ham Luong,0
2.28E+18,2.16E+18,2007-12-01T00:00:00,12,2007,Rach Mieu,0
2.30E+18,2.26E+18,2007-12-01T00:00:00,12,2007,My Thuan,1
2.30E+18,2.26E+18,2007-12-01T00:00:00,12,2007,Vam Cong,0
2.30E+18,2.26E+18,2007-12-01T00:00:00,12,2007,Cao Lanh,0
2.28E+18,2.16E+18,2007-12-01T00:00:00,12,2007,My Loi,0
2.47E+18,2.51E+18,2008-01-01T00:00:00,1,2008,Can Tho,0
2.71E+18,2.46E+18,2008-01-01T00:00:00,1,2008,Co Chien,0
2.71E+18,2.46E+18,2008-01-01T00:00:00,1,2008,Ham Luong,0
2.71E+18,2.46E+18,2008-01-01T00:00:00,1,2008,Rach Mieu,0
2.47E+18,2.51E+18,2008-01-01T00:00:00,1,2008,My Thuan,1
2.47E+18,2.51E+18,2008-01-01T00:00:00,1,2008,Vam Cong,0
2.47E+18,2.51E+18,2008-01-01T00:00:00,1,2008,Cao Lanh,0
2.71E+18,2.46E+18,2008-01-01T00:00:00,1,2008,My Loi,0
3.47E+18,2.82E+18,2008-02-01T00:00:00,2,2008,Can Tho,0
,2.74E+18,2008-02-01T00:00:00,2,2008,Co Chien,0
,2.74E+18,2008-02-01T00:00:00,2,2008,Ham Luong,0
,2.74E+18,2008-02-01T00:00:00,2,2008,Rach Mieu,0
3.47E+18,2.82E+18,2008-02-01T00:00:00,2,2008,My Thuan,1
3.47E+18,2.82E+18,2008-02-01T00:00:00,2,2008,Vam Cong,0
3.47E+18,2.82E+18,2008-02-01T00:00:00,2,2008,Cao Lanh,0
,2.74E+18,2008-02-01T00:00:00,2,2008,My Loi,0
,2.24E+18,2008-03-01T00:00:00,3,2008,Can Tho,0
2.42E+18,2.20E+18,2008-03-01T00:00:00,3,2008,Co Chien,0
2.42E+18,2.20E+18,2008-03-01T00:00:00,3,2008,Ham Luong,0
2.42E+18,2.20E+18,2008-03-01T00:00:00,3,2008,Rach Mieu,0
,2.24E+18,2008-03-01T00:00:00,3,2008,My Thuan,1
,2.24E+18,2008-03-01T00:00:00,3,2008,Vam Cong,0
,2.24E+18,2008-03-01T00:00:00,3,2008,Cao Lanh,0
2.42E+18,2.20E+18,2008-03-01T00:00:00,3,2008,My Loi,0
,2.19E+18,2008-04-01T00:00:00,4,2008,Can Tho,0
2.09E+18,2.02E+18,2008-04-01T00:00:00,4,2008,Co Chien,0
2.09E+18,2.02E+18,2008-04-01T00:00:00,4,2008,Ham Luong,0
2.09E+18,2.02E+18,2008-04-01T00:00:00,4,2008,Rach Mieu,0
,2.19E+18,2008-04-01T00:00:00,4,2008,My Thuan,1
,2.19E+18,2008-04-01T00:00:00,4,2008,Vam Cong,0
,2.19E+18,2008-04-01T00:00:00,4,2008,Cao Lanh,0
2.09E+18,2.02E+18,2008-04-01T00:00:00,4,2008,My Loi,0
,,2008-05-01T00:00:00,5,2008,Can Tho,0
2.04E+18,1.94E+18,2008-05-01T00:00:00,5,2008,Co Chien,0
2.04E+18,1.94E+18,2008-05-01T00:00:00,5,2008,Ham Luong,0
2.04E+18,1.94E+18,2008-05-01T00:00:00,5,2008,Rach Mieu,0
,,2008-05-01T00:00:00,5,2008,My Thuan,1
,,2008-05-01T00:00:00,5,2008,Vam Cong,0
,,2008-05-01T00:00:00,5,2008,Cao Lanh,0
2.04E+18,1.94E+18,2008-05-01T00:00:00,5,2008,My Loi,0
,1.68E+18,2008-06-01T00:00:00,6,2008,Can Tho,0
1.76E+18,1.79E+18,2008-06-01T00:00:00,6,2008,Co Chien,0
1.76E+18,1.79E+18,2008-06-01T00:00:00,6,2008,Ham Luong,0
1.76E+18,1.79E+18,2008-06-01T00:00:00,6,2008,Rach Mieu,0
,1.68E+18,2008-06-01T00:00:00,6,2008,My Thuan,1
,1.68E+18,2008-06-01T00:00:00,6,2008,Vam Cong,0
,1.68E+18,2008-06-01T00:00:00,6,2008,Cao Lanh,0
1.76E+18,1.79E+18,2008-06-01T00:00:00,6,2008,My Loi,0
,1.62E+18,2008-07-01T00:00:00,7,2008,Can Tho,0
1.61E+18,1.72E+18,2008-07-01T00:00:00,7,2008,Co Chien,0
1.61E+18,1.72E+18,2008-07-01T00:00:00,7,2008,Ham Luong,0
1.61E+18,1.72E+18,2008-07-01T00:00:00,7,2008,Rach Mieu,0
,1.62E+18,2008-07-01T00:00:00,7,2008,My Thuan,1
,1.62E+18,2008-07-01T00:00:00,7,2008,Vam Cong,0
,1.62E+18,2008-07-01T00:00:00,7,2008,Cao Lanh,0
1.61E+18,1.72E+18,2008-07-01T00:00:00,7,2008,My Loi,0
,1.72E+18,2008-08-01T00:00:00,8,2008,Can Tho,0
1.56E+18,1.47E+18,2008-08-01T00:00:00,8,2008,Co Chien,0
1.56E+18,1.47E+18,2008-08-01T00:00:00,8,2008,Ham Luong,0
1.56E+18,1.47E+18,2008-08-01T00:00:00,8,2008,Rach Mieu,0
,1.72E+18,2008-08-01T00:00:00,8,2008,My Thuan,1
,1.72E+18,2008-08-01T00:00:00,8,2008,Vam Cong,0
,1.72E+18,2008-08-01T00:00:00,8,2008,Cao Lanh,0
1.56E+18,1.47E+18,2008-08-01T00:00:00,8,2008,My Loi,0
,,2008-09-01T00:00:00,9,2008,Can Tho,0
1.43E+18,,2008-09-01T00:00:00,9,2008,Co Chien,0
1.43E+18,,2008-09-01T00:00:00,9,2008,Ham Luong,0
1.43E+18,,2008-09-01T00:00:00,9,2008,Rach Mieu,0
,,2008-09-01T00:00:00,9,2008,My Thuan,1
,,2008-09-01T00:00:00,9,2008,Vam Cong,0
,,2008-09-01T00:00:00,9,2008,Cao Lanh,0
1.43E+18,,2008-09-01T00:00:00,9,2008,My Loi,0
,,2008-10-01T00:00:00,10,2008,Can Tho,0
1.68E+18,1.66E+18,2008-10-01T00:00:00,10,2008,Co Chien,0
1.68E+18,1.66E+18,2008-10-01T00:00:00,10,2008,Ham Luong,0
1.68E+18,1.66E+18,2008-10-01T00:00:00,10,2008,Rach Mieu,0
,,2008-10-01T00:00:00,10,2008,My Thuan,1
,,2008-10-01T00:00:00,10,2008,Vam Cong,0
,,2008-10-01T00:00:00,10,2008,Cao Lanh,0
1.68E+18,1.66E+18,2008-10-01T00:00:00,10,2008,My Loi,0
,1.75E+18,2008-11-01T00:00:00,11,2008,Can Tho,0
,1.80E+18,2008-11-01T00:00:00,11,2008,Co Chien,0
,1.80E+18,2008-11-01T00:00:00,11,2008,Ham Luong,0
,1.80E+18,2008-11-01T00:00:00,11,2008,Rach Mieu,0
,1.75E+18,2008-11-01T00:00:00,11,2008,My Thuan,1
,1.75E+18,2008-11-01T00:00:00,11,2008,Vam Cong,0
,1.75E+18,2008-11-01T00:00:00,11,2008,Cao Lanh,0
,1.80E+18,2008-11-01T00:00:00,11,2008,My Loi,0
,2.20E+18,2008-12-01T00:00:00,12,2008,Can Tho,0
2.36E+18,,2008-12-01T00:00:00,12,2008,Co Chien,0
2.36E+18,,2008-12-01T00:00:00,12,2008,Ham Luong,0
2.36E+18,,2008-12-01T00:00:00,12,2008,Rach Mieu,0
,2.20E+18,2008-12-01T00:00:00,12,2008,My Thuan,1
,2.20E+18,2008-12-01T00:00:00,12,2008,Vam Cong,0
,2.20E+18,2008-12-01T00:00:00,12,2008,Cao Lanh,0
2.36E+18,,2008-12-01T00:00:00,12,2008,My Loi,0
2.65E+18,2.64E+18,2009-01-01T00:00:00,1,2009,Can Tho,0
2.54E+18,2.53E+18,2009-01-01T00:00:00,1,2009,Co Chien,0
2.54E+18,2.53E+18,2009-01-01T00:00:00,1,2009,Ham Luong,0
2.54E+18,2.53E+18,2009-01-01T00:00:00,1,2009,Rach Mieu,1
2.65E+18,2.64E+18,2009-01-01T00:00:00,1,2009,My Thuan,1
2.65E+18,2.64E+18,2009-01-01T00:00:00,1,2009,Vam Cong,0
2.65E+18,2.64E+18,2009-01-01T00:00:00,1,2009,Cao Lanh,0
2.54E+18,2.53E+18,2009-01-01T00:00:00,1,2009,My Loi,0
,2.44E+18,2009-02-01T00:00:00,2,2009,Can Tho,0
2.08E+18,2.06E+18,2009-02-01T00:00:00,2,2009,Co Chien,0
2.08E+18,2.06E+18,2009-02-01T00:00:00,2,2009,Ham Luong,0
2.08E+18,2.06E+18,2009-02-01T00:00:00,2,2009,Rach Mieu,1
,2.44E+18,2009-02-01T00:00:00,2,2009,My Thuan,1
,2.44E+18,2009-02-01T00:00:00,2,2009,Vam Cong,0
,2.44E+18,2009-02-01T00:00:00,2,2009,Cao Lanh,0
2.08E+18,2.06E+18,2009-02-01T00:00:00,2,2009,My Loi,0
,2.21E+18,2009-03-01T00:00:00,3,2009,Can Tho,0
2.10E+18,2.02E+18,2009-03-01T00:00:00,3,2009,Co Chien,0
2.10E+18,2.02E+18,2009-03-01T00:00:00,3,2009,Ham Luong,0
2.10E+18,2.02E+18,2009-03-01T00:00:00,3,2009,Rach Mieu,1
,2.21E+18,2009-03-01T00:00:00,3,2009,My Thuan,1
,2.21E+18,2009-03-01T00:00:00,3,2009,Vam Cong,0
,2.21E+18,2009-03-01T00:00:00,3,2009,Cao Lanh,0
2.10E+18,2.02E+18,2009-03-01T00:00:00,3,2009,My Loi,0
,2.23E+18,2009-04-01T00:00:00,4,2009,Can Tho,0
2.30E+18,2.26E+18,2009-04-01T00:00:00,4,2009,Co Chien,0
2.30E+18,2.26E+18,2009-04-01T00:00:00,4,2009,Ham Luong,0
2.30E+18,2.26E+18,2009-04-01T00:00:00,4,2009,Rach Mieu,1
,2.23E+18,2009-04-01T00:00:00,4,2009,My Thuan,1
,2.23E+18,2009-04-01T00:00:00,4,2009,Vam Cong,0
,2.23E+18,2009-04-01T00:00:00,4,2009,Cao Lanh,0
2.30E+18,2.26E+18,2009-04-01T00:00:00,4,2009,My Loi,0
,1.98E+18,2009-05-01T00:00:00,5,2009,Can Tho,0
,2.24E+18,2009-05-01T00:00:00,5,2009,Co Chien,0
,2.24E+18,2009-05-01T00:00:00,5,2009,Ham Luong,0
,2.24E+18,2009-05-01T00:00:00,5,2009,Rach Mieu,1
,1.98E+18,2009-05-01T00:00:00,5,2009,My Thuan,1
,1.98E+18,2009-05-01T00:00:00,5,2009,Vam Cong,0
,1.98E+18,2009-05-01T00:00:00,5,2009,Cao Lanh,0
,2.24E+18,2009-05-01T00:00:00,5,2009,My Loi,0
,1.65E+18,2009-06-01T00:00:00,6,2009,Can Tho,0
1.64E+18,1.53E+18,2009-06-01T00:00:00,6,2009,Co Chien,0
1.64E+18,1.53E+18,2009-06-01T00:00:00,6,2009,Ham Luong,0
1.64E+18,1.53E+18,2009-06-01T00:00:00,6,2009,Rach Mieu,1
,1.65E+18,2009-06-01T00:00:00,6,2009,My Thuan,1
,1.65E+18,2009-06-01T00:00:00,6,2009,Vam Cong,0
,1.65E+18,2009-06-01T00:00:00,6,2009,Cao Lanh,0
1.64E+18,1.53E+18,2009-06-01T00:00:00,6,2009,My Loi,0
,1.57E+18,2009-07-01T00:00:00,7,2009,Can Tho,0
1.55E+18,1.73E+18,2009-07-01T00:00:00,7,2009,Co Chien,0
1.55E+18,1.73E+18,2009-07-01T00:00:00,7,2009,Ham Luong,0
1.55E+18,1.73E+18,2009-07-01T00:00:00,7,2009,Rach Mieu,1
,1.57E+18,2009-07-01T00:00:00,7,2009,My Thuan,1
,1.57E+18,2009-07-01T00:00:00,7,2009,Vam Cong,0
,1.57E+18,2009-07-01T00:00:00,7,2009,Cao Lanh,0
1.55E+18,1.73E+18,2009-07-01T00:00:00,7,2009,My Loi,0
,2.24E+18,2009-10-01T00:00:00,10,2009,Can Tho,0
1.93E+18,2.01E+18,2009-10-01T00:00:00,10,2009,Co Chien,0
1.93E+18,2.01E+18,2009-10-01T00:00:00,10,2009,Ham Luong,0
1.93E+18,2.01E+18,2009-10-01T00:00:00,10,2009,Rach Mieu,1
,2.24E+18,2009-10-01T00:00:00,10,2009,My Thuan,1
,2.24E+18,2009-10-01T00:00:00,10,2009,Vam Cong,0
,2.24E+18,2009-10-01T00:00:00,10,2009,Cao Lanh,0
1.93E+18,2.01E+18,2009-10-01T00:00:00,10,2009,My Loi,0
,2.11E+18,2009-11-01T00:00:00,11,2009,Can Tho,0
,1.92E+18,2009-11-01T00:00:00,11,2009,Co Chien,0
,1.92E+18,2009-11-01T00:00:00,11,2009,Ham Luong,0
,1.92E+18,2009-11-01T00:00:00,11,2009,Rach Mieu,1
,2.11E+18,2009-11-01T00:00:00,11,2009,My Thuan,1
,2.11E+18,2009-11-01T00:00:00,11,2009,Vam Cong,0
,2.11E+18,2009-11-01T00:00:00,11,2009,Cao Lanh,0
,1.92E+18,2009-11-01T00:00:00,11,2009,My Loi,0
2.67E+18,2.46E+18,2009-12-01T00:00:00,12,2009,Can Tho,0
2.52E+18,2.33E+18,2009-12-01T00:00:00,12,2009,Co Chien,0
2.52E+18,2.33E+18,2009-12-01T00:00:00,12,2009,Ham Luong,0
2.52E+18,2.33E+18,2009-12-01T00:00:00,12,2009,Rach Mieu,1
2.67E+18,2.46E+18,2009-12-01T00:00:00,12,2009,My Thuan,1
2.67E+18,2.46E+18,2009-12-01T00:00:00,12,2009,Vam Cong,0
2.67E+18,2.46E+18,2009-12-01T00:00:00,12,2009,Cao Lanh,0
2.52E+18,2.33E+18,2009-12-01T00:00:00,12,2009,My Loi,0
2.42E+18,2.56E+18,2010-01-01T00:00:00,1,2010,Can Tho,0
2.37E+18,2.42E+18,2010-01-01T00:00:00,1,2010,Co Chien,0
2.37E+18,2.42E+18,2010-01-01T00:00:00,1,2010,Ham Luong,0
2.37E+18,2.42E+18,2010-01-01T00:00:00,1,2010,Rach Mieu,1
2.42E+18,2.56E+18,2010-01-01T00:00:00,1,2010,My Thuan,1
2.42E+18,2.56E+18,2010-01-01T00:00:00,1,2010,Vam Cong,0
2.42E+18,2.56E+18,2010-01-01T00:00:00,1,2010,Cao Lanh,0
2.37E+18,2.42E+18,2010-01-01T00:00:00,1,2010,My Loi,0
2.41E+18,2.41E+18,2010-02-01T00:00:00,2,2010,Can Tho,0
2.46E+18,2.22E+18,2010-02-01T00:00:00,2,2010,Co Chien,0
2.46E+18,2.22E+18,2010-02-01T00:00:00,2,2010,Ham Luong,0
2.46E+18,2.22E+18,2010-02-01T00:00:00,2,2010,Rach Mieu,1
2.41E+18,2.41E+18,2010-02-01T00:00:00,2,2010,My Thuan,1
2.41E+18,2.41E+18,2010-02-01T00:00:00,2,2010,Vam Cong,0
2.41E+18,2.41E+18,2010-02-01T00:00:00,2,2010,Cao Lanh,0
2.46E+18,2.22E+18,2010-02-01T00:00:00,2,2010,My Loi,0
2.49E+18,2.42E+18,2010-03-01T00:00:00,3,2010,Can Tho,0
2.58E+18,2.36E+18,2010-03-01T00:00:00,3,2010,Co Chien,0
2.58E+18,2.36E+18,2010-03-01T00:00:00,3,2010,Ham Luong,0
2.58E+18,2.36E+18,2010-03-01T00:00:00,3,2010,Rach Mieu,1
2.49E+18,2.42E+18,2010-03-01T00:00:00,3,2010,My Thuan,1
2.49E+18,2.42E+18,2010-03-01T00:00:00,3,2010,Vam Cong,0
2.49E+18,2.42E+18,2010-03-01T00:00:00,3,2010,Cao Lanh,0
2.58E+18,2.36E+18,2010-03-01T00:00:00,3,2010,My Loi,0
2.16E+18,2.20E+18,2010-04-01T00:00:00,4,2010,Can Tho,1
2.21E+18,2.14E+18,2010-04-01T00:00:00,4,2010,Co Chien,0
2.21E+18,2.14E+18,2010-04-01T00:00:00,4,2010,Ham Luong,1
2.21E+18,2.14E+18,2010-04-01T00:00:00,4,2010,Rach Mieu,1
2.16E+18,2.20E+18,2010-04-01T00:00:00,4,2010,My Thuan,1
2.16E+18,2.20E+18,2010-04-01T00:00:00,4,2010,Vam Cong,0
2.16E+18,2.20E+18,2010-04-01T00:00:00,4,2010,Cao Lanh,0
2.21E+18,2.14E+18,2010-04-01T00:00:00,4,2010,My Loi,0
2.42E+18,2.02E+18,2010-05-01T00:00:00,5,2010,Can Tho,1
2.26E+18,2.04E+18,2010-05-01T00:00:00,5,2010,Co Chien,0
2.26E+18,2.04E+18,2010-05-01T00:00:00,5,2010,Ham Luong,1
2.26E+18,2.04E+18,2010-05-01T00:00:00,5,2010,Rach Mieu,1
2.42E+18,2.02E+18,2010-05-01T00:00:00,5,2010,My Thuan,1
2.42E+18,2.02E+18,2010-05-01T00:00:00,5,2010,Vam Cong,0
2.42E+18,2.02E+18,2010-05-01T00:00:00,5,2010,Cao Lanh,0
2.26E+18,2.04E+18,2010-05-01T00:00:00,5,2010,My Loi,0
1.78E+18,1.63E+18,2010-06-01T00:00:00,6,2010,Can Tho,1
1.50E+18,1.65E+18,2010-06-01T00:00:00,6,2010,Co Chien,0
1.50E+18,1.65E+18,2010-06-01T00:00:00,6,2010,Ham Luong,1
1.50E+18,1.65E+18,2010-06-01T00:00:00,6,2010,Rach Mieu,1
1.78E+18,1.63E+18,2010-06-01T00:00:00,6,2010,My Thuan,1
1.78E+18,1.63E+18,2010-06-01T00:00:00,6,2010,Vam Cong,0
1.78E+18,1.63E+18,2010-06-01T00:00:00,6,2010,Cao Lanh,0
1.50E+18,1.65E+18,2010-06-01T00:00:00,6,2010,My Loi,0
,1.47E+18,2010-07-01T00:00:00,7,2010,Can Tho,1
,1.60E+18,2010-07-01T00:00:00,7,2010,Co Chien,0
,1.60E+18,2010-07-01T00:00:00,7,2010,Ham Luong,1
,1.60E+18,2010-07-01T00:00:00,7,2010,Rach Mieu,1
,1.47E+18,2010-07-01T00:00:00,7,2010,My Thuan,1
,1.47E+18,2010-07-01T00:00:00,7,2010,Vam Cong,0
,1.47E+18,2010-07-01T00:00:00,7,2010,Cao Lanh,0
,1.60E+18,2010-07-01T00:00:00,7,2010,My Loi,0
,,2010-08-01T00:00:00,8,2010,Can Tho,1
,,2010-08-01T00:00:00,8,2010,Co Chien,0
,,2010-08-01T00:00:00,8,2010,Ham Luong,1
,,2010-08-01T00:00:00,8,2010,Rach Mieu,1
,,2010-08-01T00:00:00,8,2010,My Thuan,1
,,2010-08-01T00:00:00,8,2010,Vam Cong,0
,,2010-08-01T00:00:00,8,2010,Cao Lanh,0
,,2010-08-01T00:00:00,8,2010,My Loi,0
,1.52E+18,2010-09-01T00:00:00,9,2010,Can Tho,1
1.63E+18,1.55E+18,2010-09-01T00:00:00,9,2010,Co Chien,0
1.63E+18,1.55E+18,2010-09-01T00:00:00,9,2010,Ham Luong,1
1.63E+18,1.55E+18,2010-09-01T00:00:00,9,2010,Rach Mieu,1
,1.52E+18,2010-09-01T00:00:00,9,2010,My Thuan,1
,1.52E+18,2010-09-01T00:00:00,9,2010,Vam Cong,0
,1.52E+18,2010-09-01T00:00:00,9,2010,Cao Lanh,0
1.63E+18,1.55E+18,2010-09-01T00:00:00,9,2010,My Loi,0
,2.72E+18,2010-10-01T00:00:00,10,2010,Can Tho,1
1.88E+18,2.67E+18,2010-10-01T00:00:00,10,2010,Co Chien,0
1.88E+18,2.67E+18,2010-10-01T00:00:00,10,2010,Ham Luong,1
1.88E+18,2.67E+18,2010-10-01T00:00:00,10,2010,Rach Mieu,1
,2.72E+18,2010-10-01T00:00:00,10,2010,My Thuan,1
,2.72E+18,2010-10-01T00:00:00,10,2010,Vam Cong,0
,2.72E+18,2010-10-01T00:00:00,10,2010,Cao Lanh,0
1.88E+18,2.67E+18,2010-10-01T00:00:00,10,2010,My Loi,0
1.90E+18,,2010-11-01T00:00:00,11,2010,Can Tho,1
1.88E+18,,2010-11-01T00:00:00,11,2010,Co Chien,0
1.88E+18,,2010-11-01T00:00:00,11,2010,Ham Luong,1
1.88E+18,,2010-11-01T00:00:00,11,2010,Rach Mieu,1
1.90E+18,,2010-11-01T00:00:00,11,2010,My Thuan,1
1.90E+18,,2010-11-01T00:00:00,11,2010,Vam Cong,0
1.90E+18,,2010-11-01T00:00:00,11,2010,Cao Lanh,0
1.88E+18,,2010-11-01T00:00:00,11,2010,My Loi,0
,2.32E+18,2010-12-01T00:00:00,12,2010,Can Tho,1
,2.55E+18,2010-12-01T00:00:00,12,2010,Co Chien,0
,2.55E+18,2010-12-01T00:00:00,12,2010,Ham Luong,1
,2.55E+18,2010-12-01T00:00:00,12,2010,Rach Mieu,1
,2.32E+18,2010-12-01T00:00:00,12,2010,My Thuan,1
,2.32E+18,2010-12-01T00:00:00,12,2010,Vam Cong,0
,2.32E+18,2010-12-01T00:00:00,12,2010,Cao Lanh,0
,2.55E+18,2010-12-01T00:00:00,12,2010,My Loi,0
2.78E+18,2.53E+18,2011-01-01T00:00:00,1,2011,Can Tho,1
2.34E+18,2.26E+18,2011-01-01T00:00:00,1,2011,Co Chien,0
2.34E+18,2.26E+18,2011-01-01T00:00:00,1,2011,Ham Luong,1
