date,mean,month,name,year,bridge,bwidth,pp open,burning,elnino,provincelight,pixellight,rain,temperature,road.freight,road.passengers
2015-05-01T00:00:00,278.8300171,5,Co Chien,2015,1,16,2,0,1,9.089305824,7,131.6,29.7,2878.1,19.5
2015-06-01T00:00:00,282.4200134,6,Co Chien,2015,1,16,2,0,1,9.089305824,7,466.6,28.2,2878.1,19.5
2015-07-01T00:00:00,278.8200073,7,Co Chien,2015,1,16,2,0,1,9.089305824,7,200.7,28.6,2878.1,19.5
2015-08-01T00:00:00,281.375,8,Co Chien,2015,1,16,2,1,1,9.089305824,7,250.6,28.3,2878.1,19.5
2015-09-01T00:00:00,280.6749878,9,Co Chien,2015,1,16,2,1,1,9.089305824,7,645.3,27.6,2878.1,19.5
2015-10-01T00:00:00,275.9833374,10,Co Chien,2015,1,16,2,1,1,9.089305824,7,231.4,28.3,2878.1,19.5
2015-11-01T00:00:00,263.9111023,11,Co Chien,2015,1,16,3,0,1,9.089305824,7,272.4,28,2878.1,19.5
2015-12-01T00:00:00,255.4454498,12,Co Chien,2015,1,16,3,0,1,9.089305824,7,48.6,27.8,2878.1,19.5
2016-01-01T00:00:00,250.7833252,1,Co Chien,2016,1,16,3,0,1,9.117268597,7,0.2,27.9,3284.25,20.95
2016-02-01T00:00:00,246.6750031,2,Co Chien,2016,1,16,3,1,1,9.117268597,7,2.1,27.3,3284.25,20.95
2016-03-01T00:00:00,259.2631531,3,Co Chien,2016,1,16,3,1,1,9.117268597,7,0,28,3284.25,20.95
2016-04-01T00:00:00,263.4750061,4,Co Chien,2016,1,16,3,0,1,9.117268597,7,4,30.1,3284.25,20.95
2016-05-01T00:00:00,270.7272644,5,Co Chien,2016,1,16,3,0,0,9.117268597,7,161.4,29.9,3284.25,20.95
2016-06-01T00:00:00,270.9333191,6,Co Chien,2016,1,16,3,0,0,9.117268597,7,230.8,28.3,3284.25,20.95
2016-07-01T00:00:00,272.1000061,7,Co Chien,2016,1,16,3,0,0,9.117268597,7,432.2,28.3,3284.25,20.95
2016-08-01T00:00:00,273.1799927,8,Co Chien,2016,1,16,3,1,0,9.117268597,7,271.9,28.4,3284.25,20.95
2016-09-01T00:00:00,272.3999939,9,Co Chien,2016,1,16,3,1,0,9.117268597,7,345,27.6,3284.25,20.95
2016-10-01T00:00:00,264.7666626,10,Co Chien,2016,1,16,3,1,0,9.117268597,7,501.1,27,3284.25,20.95
2016-11-01T00:00:00,254.6142883,11,Co Chien,2016,1,16,3,0,0,9.117268597,7,183.6,27.9,3284.25,20.95
2016-12-01T00:00:00,246.3999939,12,Co Chien,2016,1,16,3,0,0,9.117268597,7,171.8,27.1,3284.25,20.95
2017-01-01T00:00:00,242.6499939,1,Co Chien,2017,1,16,3,0,0,11.33990047,8,15.8,27.3,3762.6,45.6
2017-02-01T00:00:00,250.2428589,2,Co Chien,2017,1,16,3,1,0,11.33990047,8,54.3,27.1,3762.6,45.6
2017-03-01T00:00:00,253.6230774,3,Co Chien,2017,1,16,3,1,0,11.33990047,8,12.5,27.9,3762.6,45.6
2017-04-01T00:00:00,264.1076965,4,Co Chien,2017,1,16,3,0,0,11.33990047,8,98.1,29.3,3762.6,45.6
2017-05-01T00:00:00,266.25,5,Co Chien,2017,1,16,3,0,0,11.33990047,8,272.4,29,3762.6,45.6
2017-06-01T00:00:00,273.9333496,6,Co Chien,2017,1,16,3,0,0,11.33990047,8,148.6,28.7,3762.6,45.6
2017-07-01T00:00:00,272.3500061,7,Co Chien,2017,1,16,3,0,0,11.33990047,8,251.4,28,3762.6,45.6
2017-08-01T00:00:00,269.0666809,8,Co Chien,2017,1,16,3,1,0,11.33990047,8,383.1,27.7,3762.6,45.6
2017-09-01T00:00:00,268.8333435,9,Co Chien,2017,1,16,3,1,0,11.33990047,8,291.5,28.2,3762.6,45.6
2017-10-01T00:00:00,267.1333313,10,Co Chien,2017,1,16,3,1,0,11.33990047,8,453.8,27.5,3762.6,45.6
2017-11-01T00:00:00,251.1333313,11,Co Chien,2017,1,16,3,0,0,11.33990047,8,121.3,27.7,3762.6,45.6
2017-12-01T00:00:00,249.6000061,12,Co Chien,2017,1,16,3,0,0,11.33990047,8,72.4,26.3,3762.6,45.6
2018-01-01T00:00:00,240.4799957,1,Co Chien,2018,1,16,3,0,0,12.43805239,9,42.5,26.7,4019.2,25
2018-02-01T00:00:00,248.6615448,2,Co Chien,2018,1,16,3,1,0,12.43805239,9,11.2,26.6,4019.2,25
2018-03-01T00:00:00,261.0499878,3,Co Chien,2018,1,16,3,1,0,12.43805239,9,0.2,28.1,4019.2,25
2018-04-01T00:00:00,270.6499939,4,Co Chien,2018,1,16,3,0,0,12.43805239,9,10.1,29.1,4019.2,25
2018-05-01T00:00:00,286.3200073,5,Co Chien,2018,1,16,3,0,0,12.43805239,9,219.8,29.3,4019.2,25
2018-06-01T00:00:00,273.7399902,6,Co Chien,2018,1,16,3,0,0,12.43805239,9,238.8,28.1,4019.2,25
2018-07-01T00:00:00,274.2999878,7,Co Chien,2018,1,16,3,0,0,12.43805239,9,522.9,27.5,4019.2,25
2018-08-01T00:00:00,272.1999817,8,Co Chien,2018,1,16,3,1,0,12.43805239,9,288.8,28,4019.2,25
2018-09-01T00:00:00,272.1999817,9,Co Chien,2018,1,16,3,1,1,12.43805239,9,293.7,27.6,4019.2,25
2018-10-01T00:00:00,268.6625061,10,Co Chien,2018,1,16,3,1,1,12.43805239,9,227.6,28.1,4019.2,25
2018-11-01T00:00:00,255.1333313,11,Co Chien,2018,1,16,3,0,1,12.43805239,9,104.5,28.1,4019.2,25
2018-12-01T00:00:00,243.875,12,Co Chien,2018,1,16,3,0,1,12.43805239,9,47.7,27.8,4019.2,25
2019-01-01T00:00:00,246.0500031,1,Co Chien,2019,1,16,3,0,1,13.64254895,10.125,149.3,27,,
2019-02-01T00:00:00,257.7384644,2,Co Chien,2019,1,16,3,1,1,13.64254895,10.125,0.8,27.4,,
2019-03-01T00:00:00,260.46875,3,Co Chien,2019,1,16,3,1,1,13.64254895,10.125,13.1,28.6,,
2019-04-01T00:00:00,265.0333252,4,Co Chien,2019,1,16,3,0,1,13.64254895,10.125,60.7,29.9,,
2019-05-01T00:00:00,278.4727173,5,Co Chien,2019,1,16,3,0,1,13.64254895,10.125,205.4,29.5,,
2019-06-01T00:00:00,280.5400085,6,Co Chien,2019,1,16,3,0,1,13.64254895,10.125,444.8,28.5,,
2019-07-01T00:00:00,272.8999939,7,Co Chien,2019,1,16,3,0,0,13.64254895,10.125,242.2,28.2,,
2019-08-01T00:00:00,270.4666748,8,Co Chien,2019,1,16,3,1,0,13.64254895,10.125,464.5,27.6,,
2019-09-01T00:00:00,261.8666687,9,Co Chien,2019,1,16,3,1,0,13.64254895,10.125,302.5,27.9,,
2019-10-01T00:00:00,268.4583435,10,Co Chien,2019,1,16,3,1,0,13.64254895,10.125,269.5,27.9,,
2019-11-01T00:00:00,255.9666595,11,Co Chien,2019,1,16,3,0,0,13.64254895,10.125,110.1,27.8,,
2019-12-01T00:00:00,249.6777802,12,Co Chien,2019,1,16,3,0,0,13.64254895,10.125,0,26.5,,
2007-01-01T00:00:00,242.1461487,1,Ham Luong,2007,0,16,1,0,1,5.368729201,5,38,26.1,"1,246.30",20.5
2007-02-01T00:00:00,244.3200073,2,Ham Luong,2007,0,16,1,1,0,5.368729201,5,0,26.4,"1,246.30",20.5
2007-03-01T00:00:00,244.9105225,3,Ham Luong,2007,0,16,1,1,0,5.368729201,5,39,27.9,"1,246.30",20.5
2007-04-01T00:00:00,263.0631714,4,Ham Luong,2007,0,16,1,0,0,5.368729201,5,86,29.2,"1,246.30",20.5
2007-05-01T00:00:00,267.157135,5,Ham Luong,2007,0,16,1,0,0,5.368729201,5,174,28.4,"1,246.30",20.5
2007-06-01T00:00:00,267.8888855,6,Ham Luong,2007,0,16,1,0,0,5.368729201,5,322,28.3,"1,246.30",20.5
2007-07-01T00:00:00,264.5666809,7,Ham Luong,2007,0,16,1,0,0,5.368729201,5,421,27.3,"1,246.30",20.5
2007-08-01T00:00:00,263.5499878,8,Ham Luong,2007,0,16,1,1,0,5.368729201,5,371,27.4,"1,246.30",20.5
2007-09-01T00:00:00,271.2333374,9,Ham Luong,2007,0,16,1,1,0,5.368729201,5,307,27.5,"1,246.30",20.5
2007-10-01T00:00:00,254.5444489,10,Ham Luong,2007,0,16,1,1,0,5.368729201,5,508,27.1,"1,246.30",20.5
2007-11-01T00:00:00,248.8999939,11,Ham Luong,2007,0,16,1,0,0,5.368729201,5,339,26.6,"1,246.30",20.5
2007-12-01T00:00:00,238.7357178,12,Ham Luong,2007,0,16,1,0,0,5.368729201,5,1,26.9,"1,246.30",20.5
2008-01-01T00:00:00,241.1916656,1,Ham Luong,2008,0,16,1,0,0,3.878472774,4,113,26.2,"1,264.20",21
2008-02-01T00:00:00,245.7230835,2,Ham Luong,2008,0,16,1,1,0,3.878472774,4,8,26.5,"1,264.20",21
2008-03-01T00:00:00,248.552002,3,Ham Luong,2008,0,16,1,1,0,3.878472774,4,0,27.3,"1,264.20",21
2008-04-01T00:00:00,267.0181885,4,Ham Luong,2008,0,16,1,0,0,3.878472774,4,94,28.7,"1,264.20",21
2008-05-01T00:00:00,274.7571411,5,Ham Luong,2008,0,16,1,0,0,3.878472774,4,272,27.9,"1,264.20",21
2008-06-01T00:00:00,274.3125,6,Ham Luong,2008,0,16,1,0,0,3.878472774,4,381,27.7,"1,264.20",21
2008-07-01T00:00:00,275.9200134,7,Ham Luong,2008,0,16,1,0,0,3.878472774,4,332,27.4,"1,264.20",21
2008-08-01T00:00:00,276.019989,8,Ham Luong,2008,0,16,1,1,0,3.878472774,4,260,27.4,"1,264.20",21
2008-09-01T00:00:00,271.1000061,9,Ham Luong,2008,0,16,1,1,0,3.878472774,4,429,27,"1,264.20",21
2008-10-01T00:00:00,266.0400085,10,Ham Luong,2008,0,16,1,1,0,3.878472774,4,348,27.2,"1,264.20",21
2008-11-01T00:00:00,252.8999939,11,Ham Luong,2008,0,16,1,0,0,3.878472774,4,270,26.7,"1,264.20",21
2008-12-01T00:00:00,245.5333252,12,Ham Luong,2008,0,16,1,0,0,3.878472774,4,172,26.2,"1,264.20",21
2009-01-01T00:00:00,247.4499969,1,Ham Luong,2009,0,16,1,0,0,4.200494105,0,22.7,25.1,"1,303.80",22.3
2009-02-01T00:00:00,238.9199982,2,Ham Luong,2009,0,16,1,1,0,4.200494105,0,101.3,26.7,"1,303.80",22.3
2009-03-01T00:00:00,252.592865,3,Ham Luong,2009,0,16,1,1,0,4.200494105,0,2.2,28.6,"1,303.80",22.3
2009-04-01T00:00:00,266.6600037,4,Ham Luong,2009,0,16,1,0,0,4.200494105,0,201.4,28.9,"1,303.80",22.3
2009-05-01T00:00:00,274.157135,5,Ham Luong,2009,0,16,1,0,0,4.200494105,0,342.4,28.3,"1,303.80",22.3
2009-06-01T00:00:00,269,6,Ham Luong,2009,0,16,1,0,0,4.200494105,0,169.3,28.8,"1,303.80",22.3
2009-07-01T00:00:00,268.1749878,7,Ham Luong,2009,0,16,1,0,1,4.200494105,0,413.5,27.2,"1,303.80",22.3
2009-08-01T00:00:00,266.1000061,8,Ham Luong,2009,0,16,1,1,1,4.200494105,0,210.1,28.1,"1,303.80",22.3
2009-09-01T00:00:00,267.8500061,9,Ham Luong,2009,0,16,2,1,1,4.200494105,0,488.3,27,"1,303.80",22.3
2009-10-01T00:00:00,262.5999756,10,Ham Luong,2009,0,16,2,1,1,4.200494105,0,208,27.5,"1,303.80",22.3
2009-11-01T00:00:00,251.0875092,11,Ham Luong,2009,0,16,2,0,1,4.200494105,0,65.6,27.4,"1,303.80",22.3
2009-12-01T00:00:00,245.2545471,12,Ham Luong,2009,0,16,2,0,1,4.200494105,0,19.6,26.7,"1,303.80",22.3
2010-01-01T00:00:00,236.6999969,1,Ham Luong,2010,0,16,2,0,1,5.736745326,4,22.7,25.1,"1,446.00",26.6
2010-02-01T00:00:00,239.4166718,2,Ham Luong,2010,0,16,2,1,1,5.736745326,4,101.3,26.7,"1,446.00",26.6
2010-03-01T00:00:00,256.0750122,3,Ham Luong,2010,0,16,2,1,1,5.736745326,4,2.2,28.6,"1,446.00",26.6
2010-04-01T00:00:00,258.7454529,4,Ham Luong,2010,1,16,2,0,0,5.736745326,4,201.4,28.9,"1,446.00",26.6
2010-05-01T00:00:00,269.7999878,5,Ham Luong,2010,1,16,2,0,0,5.736745326,4,342.4,28.2,"1,446.00",26.6
2010-06-01T00:00:00,264.75,6,Ham Luong,2010,1,16,2,0,0,5.736745326,4,169.3,28.8,"1,446.00",26.6
2010-07-01T00:00:00,270.9400024,7,Ham Luong,2010,1,16,2,0,0,5.736745326,4,413.5,27.2,"1,446.00",26.6
2010-08-01T00:00:00,273.5249939,8,Ham Luong,2010,1,16,2,1,0,5.736745326,4,210.1,28.1,"1,446.00",26.6
2010-09-01T00:00:00,269.0333252,9,Ham Luong,2010,1,16,2,1,0,5.736745326,4,488.3,27,"1,446.00",26.6
2010-10-01T00:00:00,273.7999878,10,Ham Luong,2010,1,16,2,1,0,5.736745326,4,208,27.5,"1,446.00",26.6
2010-11-01T00:00:00,257.7666626,11,Ham Luong,2010,1,16,2,0,0,5.736745326,4,65.6,27.4,"1,446.00",26.6
2010-12-01T00:00:00,253.9250031,12,Ham Luong,2010,1,16,2,0,0,5.736745326,4,19.6,26.7,"1,446.00",26.6
2011-01-01T00:00:00,251.8800049,1,Ham Luong,2011,1,16,2,0,0,6.259682605,5.5,19,26.3,"1,745.60",30.5
2011-02-01T00:00:00,254.6300049,2,Ham Luong,2011,1,16,2,1,0,6.259682605,5.5,0,26.4,"1,745.60",30.5
2011-03-01T00:00:00,254.5111084,3,Ham Luong,2011,1,16,2,1,0,6.259682605,5.5,87.2,27.4,"1,745.60",30.5
2011-04-01T00:00:00,261.7416687,4,Ham Luong,2011,1,16,2,0,0,6.259682605,5.5,91,28,"1,745.60",30.5
2011-05-01T00:00:00,273.0874939,5,Ham Luong,2011,1,16,2,0,0,6.259682605,5.5,241.5,28.7,"1,745.60",30.5
2011-06-01T00:00:00,274.2000122,6,Ham Luong,2011,1,16,2,0,0,6.259682605,5.5,369.8,28,"1,745.60",30.5
2011-07-01T00:00:00,265.2999878,7,Ham Luong,2011,1,16,2,0,0,6.259682605,5.5,298.1,27.7,"1,745.60",30.5
2011-08-01T00:00:00,264.0333252,8,Ham Luong,2011,1,16,2,1,0,6.259682605,5.5,236.8,27.9,"1,745.60",30.5
2011-09-01T00:00:00,269.7000122,9,Ham Luong,2011,1,16,2,1,0,6.259682605,5.5,593.8,27.2,"1,745.60",30.5
2011-10-01T00:00:00,262.7182007,10,Ham Luong,2011,1,16,2,1,0,6.259682605,5.5,187.4,28.1,"1,745.60",30.5
2011-11-01T00:00:00,257.9125061,11,Ham Luong,2011,1,16,2,0,0,6.259682605,5.5,242.9,27.5,"1,745.60",30.5
2011-12-01T00:00:00,246.5666656,12,Ham Luong,2011,1,16,2,0,0,6.259682605,5.5,78.4,26.4,"1,745.60",30.5
2012-01-01T00:00:00,235.3777771,1,Ham Luong,2012,1,16,2,0,0,6.434775883,6,7.3,26.6,"1,870.00",31.3
2012-02-01T00:00:00,244.0727234,2,Ham Luong,2012,1,16,2,1,0,6.434775883,6,24.4,27.2,"1,870.00",31.3
2012-03-01T00:00:00,256.0636292,3,Ham Luong,2012,1,16,2,1,0,6.434775883,6,233.7,28.1,"1,870.00",31.3
2012-04-01T00:00:00,270.0285645,4,Ham Luong,2012,1,16,2,0,0,6.434775883,6,136.7,29,"1,870.00",31.3
2012-05-01T00:00:00,277.0599976,5,Ham Luong,2012,1,16,2,0,0,6.434775883,6,249.7,28.2,"1,870.00",31.3
2012-06-01T00:00:00,274.5750122,6,Ham Luong,2012,1,16,2,0,0,6.434775883,6,166.3,28.4,"1,870.00",31.3
2012-07-01T00:00:00,,7,Ham Luong,2012,1,16,2,0,0,6.434775883,6,288.5,27.5,"1,870.00",31.3
2012-08-01T00:00:00,271.5166626,8,Ham Luong,2012,1,16,2,1,0,6.434775883,6,218.4,27.8,"1,870.00",31.3
2012-09-01T00:00:00,266.75,9,Ham Luong,2012,1,16,2,1,0,6.434775883,6,533.3,26.6,"1,870.00",31.3
2012-10-01T00:00:00,256.3999939,10,Ham Luong,2012,1,16,2,1,0,6.434775883,6,192.4,27.8,"1,870.00",31.3
2012-11-01T00:00:00,244.7454529,11,Ham Luong,2012,1,16,2,0,0,6.434775883,6,91.4,27.8,"1,870.00",31.3
2012-12-01T00:00:00,233.5249939,12,Ham Luong,2012,1,16,2,0,0,6.434775883,6,11.8,27.8,"1,870.00",31.3
2013-01-01T00:00:00,234.9199982,1,Ham Luong,2013,1,16,2,0,0,7.891002085,6,36.9,26.5,"2,270.00",28.2
2013-02-01T00:00:00,239.7166748,2,Ham Luong,2013,1,16,2,1,0,7.891002085,6,8.1,27.5,"2,270.00",28.2
2013-03-01T00:00:00,260.9125061,3,Ham Luong,2013,1,16,2,1,0,7.891002085,6,0,28.5,"2,270.00",28.2
2013-04-01T00:00:00,265.0499878,4,Ham Luong,2013,1,16,2,0,0,7.891002085,6,104.3,29.3,"2,270.00",28.2
2013-05-01T00:00:00,273.3999939,5,Ham Luong,2013,1,16,2,0,0,7.891002085,6,196,29.3,"2,270.00",28.2
2013-06-01T00:00:00,282.480011,6,Ham Luong,2013,1,16,2,0,0,7.891002085,6,291.6,28.2,"2,270.00",28.2
2013-07-01T00:00:00,287.7000122,7,Ham Luong,2013,1,16,2,0,0,7.891002085,6,258.4,27.3,"2,270.00",28.2
2013-08-01T00:00:00,280.9400024,8,Ham Luong,2013,1,16,2,1,0,7.891002085,6,288.3,27.6,"2,270.00",28.2
2013-09-01T00:00:00,288.4500122,9,Ham Luong,2013,1,16,2,1,0,7.891002085,6,233,27.7,"2,270.00",28.2
2013-10-01T00:00:00,275.6999817,10,Ham Luong,2013,1,16,2,1,0,7.891002085,6,265.1,27.5,"2,270.00",28.2
2013-11-01T00:00:00,262.8250122,11,Ham Luong,2013,1,16,2,0,0,7.891002085,6,230.5,27.6,"2,270.00",28.2
2013-12-01T00:00:00,254.3250122,12,Ham Luong,2013,1,16,2,0,0,7.891002085,6,29.1,26.1,"2,270.00",28.2
2014-01-01T00:00:00,249.5555573,1,Ham Luong,2014,1,16,2,0,0,9.079018357,7,8.3,25.3,"2,299.70",29.2
2014-02-01T00:00:00,254.6428528,2,Ham Luong,2014,1,16,2,1,0,9.079018357,7,0,25.9,"2,299.70",29.2
2014-03-01T00:00:00,261.8999939,3,Ham Luong,2014,1,16,2,1,0,9.079018357,7,0,27.9,"2,299.70",29.2
2014-04-01T00:00:00,264.8999939,4,Ham Luong,2014,1,16,2,0,0,9.079018357,7,61.2,29.5,"2,299.70",29.2
2014-05-01T00:00:00,283.4899902,5,Ham Luong,2014,1,16,2,0,0,9.079018357,7,153.6,29.4,"2,299.70",29.2
2014-06-01T00:00:00,280.4500122,6,Ham Luong,2014,1,16,2,0,0,9.079018357,7,190.3,28.2,"2,299.70",29.2
2014-07-01T00:00:00,274.1166687,7,Ham Luong,2014,1,16,2,0,0,9.079018357,7,388.6,27.7,"2,299.70",29.2
2014-08-01T00:00:00,271.3166809,8,Ham Luong,2014,1,16,2,1,0,9.079018357,7,341.7,28,"2,299.70",29.2
2014-09-01T00:00:00,270.2250061,9,Ham Luong,2014,1,16,2,1,0,9.079018357,7,273.3,27.6,"2,299.70",29.2
2014-10-01T00:00:00,261.0428467,10,Ham Luong,2014,1,16,2,1,1,9.079018357,7,254.4,27.5,"2,299.70",29.2
2014-11-01T00:00:00,258.2000122,11,Ham Luong,2014,1,16,2,0,1,9.079018357,7,291.3,27.6,"2,299.70",29.2
2014-12-01T00:00:00,247.25,12,Ham Luong,2014,1,16,2,0,1,9.079018357,7,103,27.2,"2,299.70",29.2
2015-01-01T00:00:00,244.8399963,1,Ham Luong,2015,1,16,2,0,1,9.930493915,7,43.6,25.6,"2,426.20",32.2
2015-02-01T00:00:00,250.3600006,2,Ham Luong,2015,1,16,2,1,1,9.930493915,7,0,26,"2,426.20",32.2
2015-03-01T00:00:00,262.0176392,3,Ham Luong,2015,1,16,2,1,1,9.930493915,7,0,27.9,"2,426.20",32.2
2015-04-01T00:00:00,276.3624878,4,Ham Luong,2015,1,16,2,0,1,9.930493915,7,6.4,29.4,"2,426.20",32.2
2015-05-01T00:00:00,278.8300171,5,Ham Luong,2015,1,16,2,0,1,9.930493915,7,131.6,29.7,"2,426.20",32.2
2015-06-01T00:00:00,282.4200134,6,Ham Luong,2015,1,16,2,0,1,9.930493915,7,466.6,28.2,"2,426.20",32.2
2015-07-01T00:00:00,278.8200073,7,Ham Luong,2015,1,16,2,0,1,9.930493915,7,200.7,28.6,"2,426.20",32.2
2015-08-01T00:00:00,281.375,8,Ham Luong,2015,1,16,2,1,1,9.930493915,7,250.6,28.3,"2,426.20",32.2
2015-09-01T00:00:00,280.6749878,9,Ham Luong,2015,1,16,2,1,1,9.930493915,7,645.3,27.6,"2,426.20",32.2
2015-10-01T00:00:00,275.9833374,10,Ham Luong,2015,1,16,2,1,1,9.930493915,7,231.4,28.3,"2,426.20",32.2
2015-11-01T00:00:00,263.9111023,11,Ham Luong,2015,1,16,3,0,1,9.930493915,7,272.4,28,"2,426.20",32.2
2015-12-01T00:00:00,255.4454498,12,Ham Luong,2015,1,16,3,0,1,9.930493915,7,48.6,27.8,"2,426.20",32.2
2016-01-01T00:00:00,250.7833252,1,Ham Luong,2016,1,16,3,0,1,9.830989479,7,0.2,27.9,"2,602.80",34.8
2016-02-01T00:00:00,246.6750031,2,Ham Luong,2016,1,16,3,1,1,9.830989479,7,2.1,27.3,"2,602.80",34.8
2016-03-01T00:00:00,259.2631531,3,Ham Luong,2016,1,16,3,1,1,9.830989479,7,0,28,"2,602.80",34.8
2016-04-01T00:00:00,263.4750061,4,Ham Luong,2016,1,16,3,0,1,9.830989479,7,4,30.1,"2,602.80",34.8
2016-05-01T00:00:00,270.7272644,5,Ham Luong,2016,1,16,3,0,0,9.830989479,7,161.4,29.9,"2,602.80",34.8
2016-06-01T00:00:00,270.9333191,6,Ham Luong,2016,1,16,3,0,0,9.830989479,7,230.8,28.3,"2,602.80",34.8
2016-07-01T00:00:00,272.1000061,7,Ham Luong,2016,1,16,3,0,0,9.830989479,7,432.2,28.3,"2,602.80",34.8
2016-08-01T00:00:00,273.1799927,8,Ham Luong,2016,1,16,3,1,0,9.830989479,7,271.9,28.4,"2,602.80",34.8
2016-09-01T00:00:00,272.3999939,9,Ham Luong,2016,1,16,3,1,0,9.830989479,7,345,27.6,"2,602.80",34.8
2016-10-01T00:00:00,264.7666626,10,Ham Luong,2016,1,16,3,1,0,9.830989479,7,501.1,27,"2,602.80",34.8
2016-11-01T00:00:00,254.6142883,11,Ham Luong,2016,1,16,3,0,0,9.830989479,7,183.6,27.9,"2,602.80",34.8
2016-12-01T00:00:00,246.3999939,12,Ham Luong,2016,1,16,3,0,0,9.830989479,7,171.8,27.1,"2,602.80",34.8
2017-01-01T00:00:00,242.6499939,1,Ham Luong,2017,1,16,3,0,0,12.2590475,8,15.8,27.3,"2,964.60",38.2
2017-02-01T00:00:00,250.2428589,2,Ham Luong,2017,1,16,3,1,0,12.2590475,8,54.3,27.1,"2,964.60",38.2
2017-03-01T00:00:00,253.6230774,3,Ham Luong,2017,1,16,3,1,0,12.2590475,8,12.5,27.9,"2,964.60",38.2
2017-04-01T00:00:00,264.1076965,4,Ham Luong,2017,1,16,3,0,0,12.2590475,8,98.1,29.3,"2,964.60",38.2
2017-05-01T00:00:00,266.25,5,Ham Luong,2017,1,16,3,0,0,12.2590475,8,272.4,29,"2,964.60",38.2
2017-06-01T00:00:00,273.9333496,6,Ham Luong,2017,1,16,3,0,0,12.2590475,8,148.6,28.7,"2,964.60",38.2
2017-07-01T00:00:00,272.3500061,7,Ham Luong,2017,1,16,3,0,0,12.2590475,8,251.4,28,"2,964.60",38.2
2017-08-01T00:00:00,269.0666809,8,Ham Luong,2017,1,16,3,1,0,12.2590475,8,383.1,27.7,"2,964.60",38.2
2017-09-01T00:00:00,268.8333435,9,Ham Luong,2017,1,16,3,1,0,12.2590475,8,291.5,28.2,"2,964.60",38.2
2017-10-01T00:00:00,267.1333313,10,Ham Luong,2017,1,16,3,1,0,12.2590475,8,453.8,27.5,"2,964.60",38.2
2017-11-01T00:00:00,251.1333313,11,Ham Luong,2017,1,16,3,0,0,12.2590475,8,121.3,27.7,"2,964.60",38.2
2017-12-01T00:00:00,249.6000061,12,Ham Luong,2017,1,16,3,0,0,12.2590475,8,72.4,26.3,"2,964.60",38.2
2018-01-01T00:00:00,240.4799957,1,Ham Luong,2018,1,16,3,0,0,13.21415623,9,42.5,26.7,"3,345.60",42.1
2018-02-01T00:00:00,248.6615448,2,Ham Luong,2018,1,16,3,1,0,13.21415623,9,11.2,26.6,"3,345.60",42.1
2018-03-01T00:00:00,261.0499878,3,Ham Luong,2018,1,16,3,1,0,13.21415623,9,0.2,28.1,"3,345.60",42.1
2018-04-01T00:00:00,270.6499939,4,Ham Luong,2018,1,16,3,0,0,13.21415623,9,10.1,29.1,"3,345.60",42.1
2018-05-01T00:00:00,286.3200073,5,Ham Luong,2018,1,16,3,0,0,13.21415623,9,219.8,29.3,"3,345.60",42.1
2018-06-01T00:00:00,273.7399902,6,Ham Luong,2018,1,16,3,0,0,13.21415623,9,238.8,28.1,"3,345.60",42.1
2018-07-01T00:00:00,274.2999878,7,Ham Luong,2018,1,16,3,0,0,13.21415623,9,522.9,27.5,"3,345.60",42.1
2018-08-01T00:00:00,272.1999817,8,Ham Luong,2018,1,16,3,1,0,13.21415623,9,288.8,28,"3,345.60",42.1
2018-09-01T00:00:00,272.1999817,9,Ham Luong,2018,1,16,3,1,1,13.21415623,9,293.7,27.6,"3,345.60",42.1
2018-10-01T00:00:00,268.6625061,10,Ham Luong,2018,1,16,3,1,1,13.21415623,9,227.6,28.1,"3,345.60",42.1
2018-11-01T00:00:00,255.1333313,11,Ham Luong,2018,1,16,3,0,1,13.21415623,9,104.5,28.1,"3,345.60",42.1
2018-12-01T00:00:00,243.875,12,Ham Luong,2018,1,16,3,0,1,13.21415623,9,47.7,27.8,"3,345.60",42.1
2019-01-01T00:00:00,246.0500031,1,Ham Luong,2019,1,16,3,0,1,14.24367797,10.125,149.3,27,,
2019-02-01T00:00:00,257.7384644,2,Ham Luong,2019,1,16,3,1,1,14.24367797,10.125,0.8,27.4,,
2019-03-01T00:00:00,260.46875,3,Ham Luong,2019,1,16,3,1,1,14.24367797,10.125,13.1,28.6,,
2019-04-01T00:00:00,265.0333252,4,Ham Luong,2019,1,16,3,0,1,14.24367797,10.125,60.7,29.9,,
2019-05-01T00:00:00,278.4727173,5,Ham Luong,2019,1,16,3,0,1,14.24367797,10.125,205.4,29.5,,
2019-06-01T00:00:00,280.5400085,6,Ham Luong,2019,1,16,3,0,1,14.24367797,10.125,444.8,28.5,,
2019-07-01T00:00:00,272.8999939,7,Ham Luong,2019,1,16,3,0,0,14.24367797,10.125,242.2,28.2,,
2019-08-01T00:00:00,270.4666748,8,Ham Luong,2019,1,16,3,1,0,14.24367797,10.125,464.5,27.6,,
2019-09-01T00:00:00,261.8666687,9,Ham Luong,2019,1,16,3,1,0,14.24367797,10.125,302.5,27.9,,
2019-10-01T00:00:00,268.4583435,10,Ham Luong,2019,1,16,3,1,0,14.24367797,10.125,269.5,27.9,,
2019-11-01T00:00:00,255.9666595,11,Ham Luong,2019,1,16,3,0,0,14.24367797,10.125,110.1,27.8,,
2019-12-01T00:00:00,249.6777802,12,Ham Luong,2019,1,16,3,0,0,14.24367797,10.125,0,26.5,,
