date,mean,month,name,year,bridge,bwidth,pcr,pp open,burning,elnino,provincelight,,
2007-10-01T00:00:00,-0.0222222209,10,Ham Luong,2007,0,16,0.09255980769,1,1,0,5.368729201,,
2007-11-01T00:00:00,-0.1069999933,11,Ham Luong,2007,0,16,0.09255980769,1,0,0,5.368729201,,
2007-12-01T00:00:00,-0.08571428806,12,Ham Luong,2007,0,16,0.09255980769,1,0,0,5.368729201,,
2008-01-01T00:00:00,0.1054545417,1,Ham Luong,2008,0,16,0.09255980769,1,0,0,3.878472774,,
2008-02-01T00:00:00,-0.03538461775,2,Ham Luong,2008,0,16,0.09255980769,1,1,0,3.878472774,,
2008-03-01T00:00:00,0.06440000236,3,Ham Luong,2008,0,16,0.09255980769,1,1,0,3.878472774,,
2008-04-01T00:00:00,-0.01636363566,4,Ham Luong,2008,0,16,0.09255980769,1,0,0,3.878472774,,
2008-05-01T00:00:00,-0.04428571463,5,Ham Luong,2008,0,16,0.09255980769,1,0,0,3.878472774,,
2008-06-01T00:00:00,0.0862499997,6,Ham Luong,2008,0,16,0.09255980769,1,0,0,3.878472774,,
2008-07-01T00:00:00,-0.1220000014,7,Ham Luong,2008,0,16,0.09255980769,1,0,0,3.878472774,,
2008-08-01T00:00:00,0.02800000086,8,Ham Luong,2008,0,16,0.09255980769,1,1,0,3.878472774,,
2008-09-01T00:00:00,0.04999999702,9,Ham Luong,2008,0,16,0.09255980769,1,1,0,3.878472774,,
2008-10-01T00:00:00,0.001999998465,10,Ham Luong,2008,0,16,0.09255980769,1,1,0,3.878472774,,
2008-11-01T00:00:00,0.1850000024,11,Ham Luong,2008,0,16,0.09255980769,1,0,0,3.878472774,,
2008-12-01T00:00:00,-0.008333332837,12,Ham Luong,2008,0,16,0.09255980769,1,0,0,3.878472774,,
2009-01-01T00:00:00,0.2666666508,1,Ham Luong,2009,0,16,0.09255980769,1,0,0,4.200494105,,
2009-02-01T00:00:00,0.1620000005,2,Ham Luong,2009,0,16,0.09255980769,1,1,0,4.200494105,,
2009-03-01T00:00:00,-0.01785714366,3,Ham Luong,2009,0,16,0.09255980769,1,1,0,4.200494105,,
2009-04-01T00:00:00,-0.04599999636,4,Ham Luong,2009,0,16,0.09255980769,1,0,0,4.200494105,,
2009-05-01T00:00:00,-0.1357142776,5,Ham Luong,2009,0,16,0.09255980769,1,0,0,4.200494105,,
2009-06-01T00:00:00,-0.08666666597,6,Ham Luong,2009,0,16,0.09255980769,1,0,0,4.200494105,,
2009-07-01T00:00:00,-0.05250000209,7,Ham Luong,2009,0,16,0.09255980769,1,0,1,4.200494105,,
2009-08-01T00:00:00,0.05285713822,8,Ham Luong,2009,0,16,0.09255980769,1,1,1,4.200494105,,
2009-09-01T00:00:00,0.0549999997,9,Ham Luong,2009,0,16,0.09255980769,2,1,1,4.200494105,,
2009-10-01T00:00:00,0.1000000015,10,Ham Luong,2009,0,16,0.09255980769,2,1,1,4.200494105,,
2009-11-01T00:00:00,0.0549999997,11,Ham Luong,2009,0,16,0.09255980769,2,0,1,4.200494105,,
2009-12-01T00:00:00,-0.07272727787,12,Ham Luong,2009,0,16,0.09255980769,2,0,1,4.200494105,,
2010-01-01T00:00:00,-0.04583332688,1,Ham Luong,2010,0,16,0.09255980769,2,0,1,5.736745326,,
2010-02-01T00:00:00,0.04583333433,2,Ham Luong,2010,0,16,0.09255980769,2,1,1,5.736745326,,
2010-03-01T00:00:00,0.06666666269,3,Ham Luong,2010,0,16,0.09255980769,2,1,1,5.736745326,,
2010-04-01T00:00:00,0.1018181816,4,Ham Luong,2010,1,16,0.09255980769,2,0,0,5.736745326,,
2010-05-01T00:00:00,-0.07899999619,5,Ham Luong,2010,1,16,0.09255980769,2,0,0,5.736745326,,
2010-06-01T00:00:00,-0.0625,6,Ham Luong,2010,1,16,0.09255980769,2,0,0,5.736745326,,
2010-07-01T00:00:00,0.04400000349,7,Ham Luong,2010,1,16,0.09255980769,2,0,0,5.736745326,,
2010-08-01T00:00:00,0.1574999988,8,Ham Luong,2010,1,16,0.09255980769,2,1,0,5.736745326,,
2010-09-01T00:00:00,0.1366666704,9,Ham Luong,2010,1,16,0.09255980769,2,1,0,5.736745326,,
2010-10-01T00:00:00,0.150000006,10,Ham Luong,2010,1,16,0.09255980769,2,1,0,5.736745326,,
2010-11-01T00:00:00,0.05833333358,11,Ham Luong,2010,1,16,0.09255980769,2,0,0,5.736745326,,
2010-12-01T00:00:00,0.05250000209,12,Ham Luong,2010,1,16,0.09255980769,2,0,0,5.736745326,,
2011-01-01T00:00:00,-0.01400000043,1,Ham Luong,2011,1,16,0.09255980769,2,0,0,6.259682605,,
2011-02-01T00:00:00,0.05900000036,2,Ham Luong,2011,1,16,0.09255980769,2,1,0,6.259682605,,
2011-03-01T00:00:00,-0.06888888776,3,Ham Luong,2011,1,16,0.09255980769,2,1,0,6.259682605,,
2011-04-01T00:00:00,-0.05500000343,4,Ham Luong,2011,1,16,0.09255980769,2,0,0,6.259682605,,
2011-05-01T00:00:00,0.06624999642,5,Ham Luong,2011,1,16,0.09255980769,2,0,0,6.259682605,,
2011-06-01T00:00:00,-0.2800000012,6,Ham Luong,2011,1,16,0.09255980769,2,0,0,6.259682605,,
2011-07-01T00:00:00,-0.125,7,Ham Luong,2011,1,16,0.09255980769,2,0,0,6.259682605,,
2011-08-01T00:00:00,0.07833333313,8,Ham Luong,2011,1,16,0.09255980769,2,1,0,6.259682605,,
2011-09-01T00:00:00,-0.03999999911,9,Ham Luong,2011,1,16,0.09255980769,2,1,0,6.259682605,,
2011-10-01T00:00:00,0.1309091002,10,Ham Luong,2011,1,16,0.09255980769,2,1,0,6.259682605,,
2011-11-01T00:00:00,-0.1087500006,11,Ham Luong,2011,1,16,0.09255980769,2,0,0,6.259682605,,
2011-12-01T00:00:00,0.1533333361,12,Ham Luong,2011,1,16,0.09255980769,2,0,0,6.259682605,,
2012-01-01T00:00:00,0.1311111152,1,Ham Luong,2012,1,16,0.09255980769,2,0,0,6.434775883,,
2012-02-01T00:00:00,0.1390909106,2,Ham Luong,2012,1,16,0.09255980769,2,1,0,6.434775883,,
2012-03-01T00:00:00,-0.01999999955,3,Ham Luong,2012,1,16,0.09255980769,2,1,0,6.434775883,,
2012-04-01T00:00:00,0.01214285847,4,Ham Luong,2012,1,16,0.09255980769,2,0,0,6.434775883,,
2012-05-01T00:00:00,0.2300000042,5,Ham Luong,2012,1,16,0.09255980769,2,0,0,6.434775883,,
2012-06-01T00:00:00,0.09750000387,6,Ham Luong,2012,1,16,0.09255980769,2,0,0,6.434775883,,
2012-07-01T00:00:00,,7,Ham Luong,2012,1,16,0.09255980769,2,0,0,6.434775883,,
2012-08-01T00:00:00,0.1400000006,8,Ham Luong,2012,1,16,0.09255980769,2,1,0,6.434775883,,
2012-09-01T00:00:00,-0.04999999702,9,Ham Luong,2012,1,16,0.09255980769,2,1,0,6.434775883,,
2012-10-01T00:00:00,0.07111111283,10,Ham Luong,2012,1,16,0.09255980769,2,1,0,6.434775883,,
2012-11-01T00:00:00,0.1627272666,11,Ham Luong,2012,1,16,0.09255980769,2,0,0,6.434775883,,
2012-12-01T00:00:00,0.2725000083,12,Ham Luong,2012,1,16,0.09255980769,2,0,0,6.434775883,,
2013-01-01T00:00:00,0.03499999642,1,Ham Luong,2013,1,16,0.09255980769,2,0,0,7.891002085,,
2013-02-01T00:00:00,0.08666666597,2,Ham Luong,2013,1,16,0.09255980769,2,1,0,7.891002085,,
2013-03-01T00:00:00,0.08749999851,3,Ham Luong,2013,1,16,0.09255980769,2,1,0,7.891002085,,
2013-04-01T00:00:00,-0.06899999827,4,Ham Luong,2013,1,16,0.09255980769,2,0,0,7.891002085,,
2013-05-01T00:00:00,-0.06200000271,5,Ham Luong,2013,1,16,0.09255980769,2,0,0,7.891002085,,
2013-06-01T00:00:00,0.05199999735,6,Ham Luong,2013,1,16,0.09255980769,2,0,0,7.891002085,,
2013-07-01T00:00:00,-0.03000000119,7,Ham Luong,2013,1,16,0.09255980769,2,0,0,7.891002085,,
2013-08-01T00:00:00,-0.01000000443,8,Ham Luong,2013,1,16,0.09255980769,2,1,0,7.891002085,,
2013-09-01T00:00:00,0.3399999738,9,Ham Luong,2013,1,16,0.09255980769,2,1,0,7.891002085,,
2013-10-01T00:00:00,-0.01714285649,10,Ham Luong,2013,1,16,0.09255980769,2,1,0,7.891002085,,
2013-11-01T00:00:00,0.150000006,11,Ham Luong,2013,1,16,0.09255980769,2,0,0,7.891002085,,
2013-12-01T00:00:00,-0.2175000012,12,Ham Luong,2013,1,16,0.09255980769,2,0,0,7.891002085,,
2014-01-01T00:00:00,0.0388888903,1,Ham Luong,2014,1,16,0.09255980769,2,0,0,9.079018357,,
2014-02-01T00:00:00,0.005000000354,2,Ham Luong,2014,1,16,0.09255980769,2,1,0,9.079018357,,
2014-03-01T00:00:00,-0.04166666791,3,Ham Luong,2014,1,16,0.09255980769,2,1,0,9.079018357,,
2014-04-01T00:00:00,0.07357142866,4,Ham Luong,2014,1,16,0.09255980769,2,0,0,9.079018357,,
2014-05-01T00:00:00,-0.01899999939,5,Ham Luong,2014,1,16,0.09255980769,2,0,0,9.079018357,,
2014-06-01T00:00:00,-0.1599999964,6,Ham Luong,2014,1,16,0.09255980769,2,0,0,9.079018357,,
2014-07-01T00:00:00,-0.0066666645,7,Ham Luong,2014,1,16,0.09255980769,2,0,0,9.079018357,,
2014-08-01T00:00:00,-0.05000000075,8,Ham Luong,2014,1,16,0.09255980769,2,1,0,9.079018357,,
2014-09-01T00:00:00,-0.1274999976,9,Ham Luong,2014,1,16,0.09255980769,2,1,0,9.079018357,,
2014-10-01T00:00:00,0.05428571627,10,Ham Luong,2014,1,16,0.09255980769,2,1,1,9.079018357,,
2014-11-01T00:00:00,-0.0150000006,11,Ham Luong,2014,1,16,0.09255980769,2,0,1,9.079018357,,
2014-12-01T00:00:00,-0.1449999958,12,Ham Luong,2014,1,16,0.09255980769,2,0,1,9.079018357,,
2015-01-01T00:00:00,0.07800000161,1,Ham Luong,2015,1,16,0.09255980769,2,0,1,9.930493915,,
2015-02-01T00:00:00,0.09399999678,2,Ham Luong,2015,1,16,0.09255980769,2,1,1,9.930493915,,
2015-03-01T00:00:00,-0.02823529392,3,Ham Luong,2015,1,16,0.09255980769,2,1,1,9.930493915,,
2015-04-01T00:00:00,-0.01312499959,4,Ham Luong,2015,1,16,0.09255980769,2,0,1,9.930493915,,
2015-05-01T00:00:00,0.05999999866,5,Ham Luong,2015,1,16,0.09255980769,2,0,1,9.930493915,,
2015-06-01T00:00:00,-0.01400000043,6,Ham Luong,2015,1,16,0.09255980769,2,0,1,9.930493915,,
2015-07-01T00:00:00,-0.04199999571,7,Ham Luong,2015,1,16,0.09255980769,2,0,1,9.930493915,,
2015-08-01T00:00:00,-0.07500000298,8,Ham Luong,2015,1,16,0.09255980769,2,1,1,9.930493915,,
2015-09-01T00:00:00,0.125,9,Ham Luong,2015,1,16,0.09255980769,2,1,1,9.930493915,,
2015-10-01T00:00:00,0.1550000012,10,Ham Luong,2015,1,16,0.09255980769,2,1,1,9.930493915,,
2015-11-01T00:00:00,-0.01666666754,11,Ham Luong,2015,1,16,0.09255980769,3,0,1,9.930493915,,
2015-12-01T00:00:00,0.07727272809,12,Ham Luong,2015,1,16,0.09255980769,3,0,1,9.930493915,,
2016-01-01T00:00:00,0.1058333293,1,Ham Luong,2016,1,16,0.09255980769,3,0,1,9.830989479,,
2016-02-01T00:00:00,0.03999999911,2,Ham Luong,2016,1,16,0.09255980769,3,1,1,9.830989479,,
2016-03-01T00:00:00,0.04368421063,3,Ham Luong,2016,1,16,0.09255980769,3,1,1,9.830989479,,
2016-04-01T00:00:00,0.106250003,4,Ham Luong,2016,1,16,0.09255980769,3,0,1,9.830989479,,
2016-05-01T00:00:00,-0.01545454469,5,Ham Luong,2016,1,16,0.09255980769,3,0,0,9.830989479,,
2016-06-01T00:00:00,0.113333337,6,Ham Luong,2016,1,16,0.09255980769,3,0,0,9.830989479,,
2016-07-01T00:00:00,0.001249997877,7,Ham Luong,2016,1,16,0.09255980769,3,0,0,9.830989479,,
2016-08-01T00:00:00,0.007999996655,8,Ham Luong,2016,1,16,0.09255980769,3,1,0,9.830989479,,
2016-09-01T00:00:00,0.1099999994,9,Ham Luong,2016,1,16,0.09255980769,3,1,0,9.830989479,,
2016-10-01T00:00:00,0.05333334208,10,Ham Luong,2016,1,16,0.09255980769,3,1,0,9.830989479,,
2016-11-01T00:00:00,0.2099999934,11,Ham Luong,2016,1,16,0.09255980769,3,0,0,9.830989479,,
2016-12-01T00:00:00,-0.1099999994,12,Ham Luong,2016,1,16,0.09255980769,3,0,0,12.2590475,,
2017-01-01T00:00:00,0.2425000072,1,Ham Luong,2017,1,16,0.09255980769,3,0,0,12.2590475,,
2017-02-01T00:00:00,0.09142857045,2,Ham Luong,2017,1,16,0.09255980769,3,1,0,12.2590475,,
2017-03-01T00:00:00,-0.05923076719,3,Ham Luong,2017,1,16,0.09255980769,3,1,0,12.2590475,,
2017-04-01T00:00:00,-0.002307693707,4,Ham Luong,2017,1,16,0.09255980769,3,0,0,12.2590475,,
2017-05-01T00:00:00,0.08249999583,5,Ham Luong,2017,1,16,0.09255980769,3,0,0,12.2590475,,
2017-06-01T00:00:00,-0.04333333299,6,Ham Luong,2017,1,16,0.09255980769,3,0,0,12.2590475,,
2017-07-01T00:00:00,-0.03500000015,7,Ham Luong,2017,1,16,0.09255980769,3,0,0,12.2590475,,
2017-08-01T00:00:00,0.03666666523,8,Ham Luong,2017,1,16,0.09255980769,3,1,0,12.2590475,,
2017-09-01T00:00:00,0.05333333462,9,Ham Luong,2017,1,16,0.09255980769,3,1,0,12.2590475,,
2017-10-01T00:00:00,0.0533333309,10,Ham Luong,2017,1,16,0.09255980769,3,1,0,12.2590475,,
2017-11-01T00:00:00,0.1233333349,11,Ham Luong,2017,1,16,0.09255980769,3,0,0,12.2590475,,
2017-12-01T00:00:00,-0.05499999598,12,Ham Luong,2017,1,16,0.09255980769,3,0,0,12.2590475,,
2018-01-01T00:00:00,-0.1420000046,1,Ham Luong,2018,1,16,0.09255980769,3,0,0,13.21415623,,
2018-02-01T00:00:00,-0.004615383688,2,Ham Luong,2018,1,16,0.09255980769,3,1,0,13.21415623,,
2018-03-01T00:00:00,0.02687500045,3,Ham Luong,2018,1,16,0.09255980769,3,1,0,13.21415623,,
2018-04-01T00:00:00,0.08642857522,4,Ham Luong,2018,1,16,0.09255980769,3,0,0,13.21415623,,
2018-05-01T00:00:00,-0.03599999845,5,Ham Luong,2018,1,16,0.09255980769,3,0,0,13.21415623,,
2018-06-01T00:00:00,-0.06400000304,6,Ham Luong,2018,1,16,0.09255980769,3,0,0,13.21415623,,
2018-07-01T00:00:00,-0.1700000018,7,Ham Luong,2018,1,16,0.09255980769,3,0,0,13.21415623,,
2018-08-01T00:00:00,-0.1866666675,8,Ham Luong,2018,1,16,0.09255980769,3,1,0,13.21415623,,
2018-09-01T00:00:00,-0.04799999669,9,Ham Luong,2018,1,16,0.09255980769,3,1,1,13.21415623,,
2018-10-01T00:00:00,-0.1675000042,10,Ham Luong,2018,1,16,0.09255980769,3,1,1,13.21415623,,
2018-11-01T00:00:00,-0.02333332971,11,Ham Luong,2018,1,16,0.09255980769,3,0,1,13.21415623,,
2018-12-01T00:00:00,0.4525000155,12,Ham Luong,2018,1,16,0.09255980769,3,0,1,13.21415623,,
2019-01-01T00:00:00,0.06916666776,1,Ham Luong,2019,1,16,0.09255980769,3,0,1,14.24367797,,
2019-02-01T00:00:00,0.063846156,2,Ham Luong,2019,1,16,0.09255980769,3,1,1,14.24367797,,
2019-03-01T00:00:00,-0.02125000022,3,Ham Luong,2019,1,16,0.09255980769,3,1,1,14.24367797,,
2019-04-01T00:00:00,-0.009166665375,4,Ham Luong,2019,1,16,0.09255980769,3,0,1,14.24367797,,
2019-05-01T00:00:00,-0.07363636047,5,Ham Luong,2019,1,16,0.09255980769,3,0,1,14.24367797,,
2019-06-01T00:00:00,0.01399999764,6,Ham Luong,2019,1,16,0.09255980769,3,0,1,14.24367797,,
2019-07-01T00:00:00,0.2966666818,7,Ham Luong,2019,1,16,0.09255980769,3,0,0,14.24367797,,
2019-08-01T00:00:00,-0.1766666621,8,Ham Luong,2019,1,16,0.09255980769,3,1,0,14.24367797,,
2019-09-01T00:00:00,-0.03166666254,9,Ham Luong,2019,1,16,0.09255980769,3,1,0,14.24367797,,
2019-10-01T00:00:00,0.1316666603,10,Ham Luong,2019,1,16,0.09255980769,3,1,0,14.24367797,,
2019-11-01T00:00:00,0.2166666687,11,Ham Luong,2019,1,16,0.09255980769,3,0,0,14.24367797,,
2019-12-01T00:00:00,-0.06111111119,12,Ham Luong,2019,1,16,0.09255980769,3,0,0,14.24367797,,
2007-01-01T00:00:00,0.05866666511,1,My Loi,2007,0,12,0.473855535,1,0,1,7.491614176,,
2007-02-01T00:00:00,0.02272727154,2,My Loi,2007,0,12,0.473855535,1,1,0,7.491614176,,
2007-03-01T00:00:00,-0.01150000095,3,My Loi,2007,0,12,0.473855535,1,1,0,7.491614176,,
2007-04-01T00:00:00,-0.07136363536,4,My Loi,2007,0,12,0.473855535,1,0,0,7.491614176,,
2007-05-01T00:00:00,-0.07090909034,5,My Loi,2007,0,12,0.473855535,1,0,0,7.491614176,,
2007-06-01T00:00:00,-0.0700000003,6,My Loi,2007,0,12,0.473855535,1,0,0,7.491614176,,
2007-07-01T00:00:00,0.1237500012,7,My Loi,2007,0,12,0.473855535,1,0,0,7.491614176,,
2007-08-01T00:00:00,-0.0474999994,8,My Loi,2007,0,12,0.473855535,1,1,0,7.491614176,,
2007-09-01T00:00:00,0.1780000031,9,My Loi,2007,0,12,0.473855535,1,1,0,7.491614176,,
2007-10-01T00:00:00,0.01818181947,10,My Loi,2007,0,12,0.473855535,1,1,0,7.491614176,,
2007-11-01T00:00:00,0.1066666692,11,My Loi,2007,0,12,0.473855535,1,0,0,7.491614176,,
2007-12-01T00:00:00,0.1884615421,12,My Loi,2007,0,12,0.473855535,1,0,0,7.491614176,,
2008-01-01T00:00:00,0.1099999994,1,My Loi,2008,0,12,0.473855535,1,0,0,6.649734598,,
2008-02-01T00:00:00,0.0549999997,2,My Loi,2008,0,12,0.473855535,1,1,0,6.649734598,,
2008-03-01T00:00:00,0.08961538225,3,My Loi,2008,0,12,0.473855535,1,1,0,6.649734598,,
2008-04-01T00:00:00,-0.01454545464,4,My Loi,2008,0,12,0.473855535,1,0,0,6.649734598,,
2008-05-01T00:00:00,0.03142857179,5,My Loi,2008,0,12,0.473855535,1,0,0,6.649734598,,
2008-06-01T00:00:00,-0.03333333135,6,My Loi,2008,0,12,0.473855535,1,0,0,6.649734598,,
2008-07-01T00:00:00,0.08749999851,7,My Loi,2008,0,12,0.473855535,1,0,0,6.649734598,,
2008-08-01T00:00:00,0.03857142851,8,My Loi,2008,0,12,0.473855535,1,1,0,6.649734598,,
2008-09-01T00:00:00,0.05857143179,9,My Loi,2008,0,12,0.473855535,1,1,0,6.649734598,,
2008-10-01T00:00:00,-0.1383333355,10,My Loi,2008,0,12,0.473855535,1,1,0,6.649734598,,
2008-11-01T00:00:00,-0.09444443882,11,My Loi,2008,0,12,0.473855535,1,0,0,6.649734598,,
2008-12-01T00:00:00,-0.05555555597,12,My Loi,2008,0,12,0.473855535,1,0,0,6.649734598,,
2009-01-01T00:00:00,0.05000000075,1,My Loi,2009,0,12,0.473855535,1,0,0,7.01474468,,
2009-02-01T00:00:00,0.02000000328,2,My Loi,2009,0,12,0.473855535,1,1,0,7.01474468,,
2009-03-01T00:00:00,-0.06454545259,3,My Loi,2009,0,12,0.473855535,1,1,0,7.01474468,,
2009-04-01T00:00:00,0.145714283,4,My Loi,2009,0,12,0.473855535,1,0,0,7.01474468,,
2009-05-01T00:00:00,-0.06199999899,5,My Loi,2009,0,12,0.473855535,1,0,0,7.01474468,,
2009-06-01T00:00:00,0.1000000015,6,My Loi,2009,0,12,0.473855535,1,0,0,7.01474468,,
2009-07-01T00:00:00,-0.1316666603,7,My Loi,2009,0,12,0.473855535,1,0,1,7.01474468,,
2009-08-01T00:00:00,-0.02999999933,8,My Loi,2009,0,12,0.473855535,1,1,1,7.01474468,,
2009-09-01T00:00:00,0.04999999702,9,My Loi,2009,0,12,0.473855535,1,1,1,7.01474468,,
2009-10-01T00:00:00,-0.1550000012,10,My Loi,2009,0,12,0.473855535,1,1,1,7.01474468,,
2009-11-01T00:00:00,0.1299999952,11,My Loi,2009,0,12,0.473855535,1,0,1,7.01474468,,
2009-12-01T00:00:00,0.08625000715,12,My Loi,2009,0,12,0.473855535,1,0,1,7.01474468,,
2010-01-01T00:00:00,0.1063636392,1,My Loi,2010,0,12,0.473855535,1,0,1,9.774287112,,
2010-02-01T00:00:00,0.09500000626,2,My Loi,2010,0,12,0.473855535,1,1,1,9.774287112,,
2010-03-01T00:00:00,0.03583333641,3,My Loi,2010,0,12,0.473855535,1,1,1,9.774287112,,
2010-04-01T00:00:00,-0.006666667294,4,My Loi,2010,0,12,0.473855535,1,0,0,9.774287112,,
2010-05-01T00:00:00,0.01888889261,5,My Loi,2010,0,12,0.473855535,1,0,0,9.774287112,,
2010-06-01T00:00:00,-0.04249999672,6,My Loi,2010,0,12,0.473855535,1,0,0,9.774287112,,
2010-07-01T00:00:00,0.06750000268,7,My Loi,2010,0,12,0.473855535,1,0,0,9.774287112,,
2010-08-01T00:00:00,0.1200000048,8,My Loi,2010,0,12,0.473855535,1,1,0,9.774287112,,
2010-09-01T00:00:00,0.200000003,9,My Loi,2010,0,12,0.473855535,1,1,0,9.774287112,,
2010-10-01T00:00:00,-0.2199999988,10,My Loi,2010,0,12,0.473855535,1,1,0,9.774287112,,
2010-11-01T00:00:00,0.01285714749,11,My Loi,2010,0,12,0.473855535,1,0,0,9.774287112,,
2010-12-01T00:00:00,0.1419999897,12,My Loi,2010,0,12,0.473855535,1,0,0,9.774287112,,
2011-01-01T00:00:00,-0.1220000014,1,My Loi,2011,0,12,0.473855535,2,0,0,9.565246288,,
2011-02-01T00:00:00,0.009230769239,2,My Loi,2011,0,12,0.473855535,2,1,0,9.565246288,,
2011-03-01T00:00:00,-0.01499999687,3,My Loi,2011,0,12,0.473855535,2,1,0,9.565246288,,
2011-04-01T00:00:00,-0.005833333358,4,My Loi,2011,0,12,0.473855535,2,0,0,9.565246288,,
2011-05-01T00:00:00,0.223999992,5,My Loi,2011,0,12,0.473855535,2,0,0,9.565246288,,
2011-06-01T00:00:00,-0.2099999934,6,My Loi,2011,0,12,0.473855535,2,0,0,9.565246288,,
2011-07-01T00:00:00,0.1566666663,7,My Loi,2011,0,12,0.473855535,2,0,0,9.565246288,,
2011-08-01T00:00:00,-0.01500000246,8,My Loi,2011,0,12,0.473855535,2,1,0,9.565246288,,
2011-09-01T00:00:00,-0.1333333403,9,My Loi,2011,0,12,0.473855535,2,1,0,9.565246288,,
2011-10-01T00:00:00,0.06899999827,10,My Loi,2011,0,12,0.473855535,2,1,0,9.565246288,,
2011-11-01T00:00:00,-0.06600000709,11,My Loi,2011,0,12,0.473855535,2,0,0,9.565246288,,
2011-12-01T00:00:00,0.2228571475,12,My Loi,2011,0,12,0.473855535,2,0,0,9.565246288,,
2012-01-01T00:00:00,0.1424999982,1,My Loi,2012,0,12,0.473855535,2,0,0,10.36370014,,
2012-02-01T00:00:00,0.07769230753,2,My Loi,2012,0,12,0.473855535,2,1,0,10.36370014,,
2012-03-01T00:00:00,0.03916666284,3,My Loi,2012,0,12,0.473855535,2,1,0,10.36370014,,
2012-04-01T00:00:00,0.06142857298,4,My Loi,2012,0,12,0.473855535,2,0,0,10.36370014,,
2012-05-01T00:00:00,0.08142857254,5,My Loi,2012,0,12,0.473855535,2,0,0,10.36370014,,
2012-06-01T00:00:00,0.1225000024,6,My Loi,2012,0,12,0.473855535,2,0,0,10.36370014,,
2012-07-01T00:00:00,0.1149999946,7,My Loi,2012,0,12,0.473855535,2,0,0,10.36370014,,
2012-08-01T00:00:00,0.1800000072,8,My Loi,2012,0,12,0.473855535,2,1,0,10.36370014,,
2012-09-01T00:00:00,-0.03999999911,9,My Loi,2012,0,12,0.473855535,2,1,0,10.36370014,,
2012-10-01T00:00:00,0.009000000544,10,My Loi,2012,0,12,0.473855535,2,1,0,10.36370014,,
2012-11-01T00:00:00,-0.04636363313,11,My Loi,2012,0,12,0.473855535,2,0,0,10.36370014,,
2012-12-01T00:00:00,-0.1200000048,12,My Loi,2012,0,12,0.473855535,2,0,0,10.36370014,,
2013-01-01T00:00:00,0.1222222224,1,My Loi,2013,0,12,0.473855535,2,0,0,11.79350959,,
2013-02-01T00:00:00,0.01833333075,2,My Loi,2013,0,12,0.473855535,2,1,0,11.79350959,,
2013-03-01T00:00:00,-0.04411764815,3,My Loi,2013,0,12,0.473855535,2,1,0,11.79350959,,
2013-04-01T00:00:00,-0.07999999821,4,My Loi,2013,0,12,0.473855535,2,0,0,11.79350959,,
2013-05-01T00:00:00,-0.01111111045,5,My Loi,2013,0,12,0.473855535,2,0,0,11.79350959,,
2013-06-01T00:00:00,-0.03600000218,6,My Loi,2013,0,12,0.473855535,2,0,0,11.79350959,,
2013-07-01T00:00:00,0.1550000012,7,My Loi,2013,0,12,0.473855535,2,0,0,11.79350959,,
2013-08-01T00:00:00,-0.05857142806,8,My Loi,2013,0,12,0.473855535,2,1,0,11.79350959,,
2013-09-01T00:00:00,-0.1099999994,9,My Loi,2013,0,12,0.473855535,2,1,0,11.79350959,,
2013-10-01T00:00:00,0.1128571406,10,My Loi,2013,0,12,0.473855535,2,1,0,11.79350959,,
2013-11-01T00:00:00,0.1962499917,11,My Loi,2013,0,12,0.473855535,2,0,0,11.79350959,,
2013-12-01T00:00:00,-0.02749999613,12,My Loi,2013,0,12,0.473855535,2,0,0,11.79350959,,
2014-01-01T00:00:00,-0.04900000244,1,My Loi,2014,0,12,0.473855535,2,0,0,14.12502612,,
2014-02-01T00:00:00,0.1350000054,2,My Loi,2014,0,12,0.473855535,2,1,0,14.12502612,,
2014-03-01T00:00:00,-0.008333333768,3,My Loi,2014,0,12,0.473855535,2,1,0,14.12502612,,
2014-04-01T00:00:00,-0.01454545651,4,My Loi,2014,0,12,0.473855535,2,0,0,14.12502612,,
2014-05-01T00:00:00,0.04416666552,5,My Loi,2014,0,12,0.473855535,2,0,0,14.12502612,,
2014-06-01T00:00:00,-0.02749999613,6,My Loi,2014,0,12,0.473855535,2,0,0,14.12502612,,
2014-07-01T00:00:00,0.1066666692,7,My Loi,2014,0,12,0.473855535,2,0,0,14.12502612,,
2014-08-01T00:00:00,-0.08428571373,8,My Loi,2014,0,12,0.473855535,2,1,0,14.12502612,,
2014-09-01T00:00:00,0.08799999952,9,My Loi,2014,0,12,0.473855535,2,1,0,14.12502612,,
2014-10-01T00:00:00,-0.09888888896,10,My Loi,2014,0,12,0.473855535,2,1,1,14.12502612,,
2014-11-01T00:00:00,-0.05799999833,11,My Loi,2014,0,12,0.473855535,2,0,1,14.12502612,,
2014-12-01T00:00:00,0.1040000021,12,My Loi,2014,0,12,0.473855535,2,0,1,14.12502612,,
2015-01-01T00:00:00,0.08818181604,1,My Loi,2015,0,12,0.473855535,4,0,1,16.46483174,,
2015-02-01T00:00:00,0.08272726834,2,My Loi,2015,0,12,0.473855535,4,1,1,16.46483174,,
2015-03-01T00:00:00,0.01999999955,3,My Loi,2015,0,12,0.473855535,4,1,1,16.46483174,,
2015-04-01T00:00:00,0.0700000003,4,My Loi,2015,0,12,0.473855535,4,0,1,16.46483174,,
2015-05-01T00:00:00,-0.05999999866,5,My Loi,2015,0,12,0.473855535,4,0,1,16.46483174,,
