date,mean,month,name,year,bridge,pcr,distancepp,pp,elnino,burning,bwidth,provincelight,pixellight,rain,temperature,road.freight,road.passengers
2010-04-01T00:00:00,363,4,My Thuan,2010,1,0.1573725608,28709.97204,2,0,0,23.66,10.14340471,43.41666667,201.4,28.9,1945.1,27.6
2010-05-01T00:00:00,390,5,My Thuan,2010,1,0.1573725608,28709.97204,2,0,0,23.66,10.14340471,43.41666667,342.4,28.2,1945.1,27.6
2010-06-01T00:00:00,265,6,My Thuan,2010,1,0.1573725608,28709.97204,2,0,0,23.66,10.14340471,43.41666667,169.3,28.8,1945.1,27.6
2010-07-01T00:00:00,,7,My Thuan,2010,1,0.1573725608,28709.97204,2,0,0,23.66,10.14340471,43.41666667,413.5,27.2,1945.1,27.6
2010-08-01T00:00:00,310,8,My Thuan,2010,1,0.1573725608,28709.97204,2,0,1,23.66,10.14340471,43.41666667,210.1,28.1,1945.1,27.6
2010-09-01T00:00:00,,9,My Thuan,2010,1,0.1573725608,28709.97204,2,0,1,23.66,10.14340471,43.41666667,488.3,27,1945.1,27.6
2010-10-01T00:00:00,,10,My Thuan,2010,1,0.1573725608,28709.97204,2,0,1,23.66,10.14340471,43.41666667,208,27.5,1945.1,27.6
2010-11-01T00:00:00,252,11,My Thuan,2010,1,0.1573725608,28709.97204,2,0,0,23.66,10.14340471,43.41666667,65.6,27.4,1945.1,27.6
2010-12-01T00:00:00,240.6666667,12,My Thuan,2010,1,0.1573725608,28709.97204,2,0,0,23.66,10.14340471,43.41666667,19.6,26.7,1945.1,27.6
2011-01-01T00:00:00,258.8,1,My Thuan,2011,1,0.1573725608,28709.97204,2,0,0,23.66,10.54552622,51.58333333,19,26.3,2222.1,27.15
2011-02-01T00:00:00,415.6666667,2,My Thuan,2011,1,0.1573725608,28709.97204,2,0,1,23.66,10.54552622,51.58333333,0,26.4,2222.1,27.15
2011-03-01T00:00:00,503,3,My Thuan,2011,1,0.1573725608,28709.97204,2,0,1,23.66,10.54552622,51.58333333,87.2,27.4,2222.1,27.15
2011-04-01T00:00:00,311.8333333,4,My Thuan,2011,1,0.1573725608,28709.97204,2,0,0,23.66,10.54552622,51.58333333,91,28,2222.1,27.15
2011-05-01T00:00:00,254.3333333,5,My Thuan,2011,1,0.1573725608,28709.97204,2,0,0,23.66,10.54552622,51.58333333,241.5,28.7,2222.1,27.15
2011-06-01T00:00:00,234,6,My Thuan,2011,1,0.1573725608,28709.97204,2,0,0,23.66,10.54552622,51.58333333,369.8,28,2222.1,27.15
2011-07-01T00:00:00,610,7,My Thuan,2011,1,0.1573725608,28709.97204,2,0,0,23.66,10.54552622,51.58333333,298.1,27.7,2222.1,27.15
2011-08-01T00:00:00,377,8,My Thuan,2011,1,0.1573725608,28709.97204,2,0,1,23.66,10.54552622,51.58333333,236.8,27.9,2222.1,27.15
2011-09-01T00:00:00,,9,My Thuan,2011,1,0.1573725608,28709.97204,2,0,1,23.66,10.54552622,51.58333333,593.8,27.2,2222.1,27.15
2011-10-01T00:00:00,164,10,My Thuan,2011,1,0.1573725608,28709.97204,2,0,1,23.66,10.54552622,51.58333333,187.4,28.1,2222.1,27.15
2011-11-01T00:00:00,325.2,11,My Thuan,2011,1,0.1573725608,28709.97204,3,0,0,23.66,10.54552622,51.58333333,242.9,27.5,2222.1,27.15
2011-12-01T00:00:00,294.6666667,12,My Thuan,2011,1,0.1573725608,28709.97204,3,0,0,23.66,10.54552622,51.58333333,78.4,26.4,2222.1,27.15
2012-01-01T00:00:00,355.25,1,My Thuan,2012,1,0.1573725608,28709.97204,3,0,0,23.66,11.1272387,55.36363636,7.3,26.6,2263.45,28.65
2012-02-01T00:00:00,316.3333333,2,My Thuan,2012,1,0.1573725608,28709.97204,3,0,1,23.66,11.1272387,55.36363636,24.4,27.2,2263.45,28.65
2012-03-01T00:00:00,637.75,3,My Thuan,2012,1,0.1573725608,28709.97204,3,0,1,23.66,11.1272387,55.36363636,233.7,28.1,2263.45,28.65
2012-04-01T00:00:00,487.5,4,My Thuan,2012,1,0.1573725608,28709.97204,3,0,0,23.66,11.1272387,55.36363636,136.7,29,2263.45,28.65
2012-05-01T00:00:00,511.5,5,My Thuan,2012,1,0.1573725608,28709.97204,3,0,0,23.66,11.1272387,55.36363636,249.7,28.2,2263.45,28.65
2012-06-01T00:00:00,528,6,My Thuan,2012,1,0.1573725608,28709.97204,3,0,0,23.66,11.1272387,55.36363636,166.3,28.4,2263.45,28.65
2012-07-01T00:00:00,360,7,My Thuan,2012,1,0.1573725608,28709.97204,3,0,0,23.66,11.1272387,55.36363636,288.5,27.5,2263.45,28.65
2012-08-01T00:00:00,,8,My Thuan,2012,1,0.1573725608,28709.97204,3,0,1,23.66,11.1272387,55.36363636,218.4,27.8,2263.45,28.65
2012-09-01T00:00:00,336.5,9,My Thuan,2012,1,0.1573725608,28709.97204,3,0,1,23.66,11.1272387,55.36363636,533.3,26.6,2263.45,28.65
2012-10-01T00:00:00,,10,My Thuan,2012,1,0.1573725608,28709.97204,3,0,1,23.66,11.1272387,55.36363636,192.4,27.8,2263.45,28.65
2012-11-01T00:00:00,327.5,11,My Thuan,2012,1,0.1573725608,28709.97204,3,0,0,23.66,11.1272387,55.36363636,91.4,27.8,2263.45,28.65
2012-12-01T00:00:00,430,12,My Thuan,2012,1,0.1573725608,28709.97204,3,0,0,23.66,11.1272387,55.36363636,11.8,27.8,2263.45,28.65
2013-01-01T00:00:00,303,1,My Thuan,2013,1,0.1573725608,28709.97204,3,0,0,23.66,12.75822385,55.27272727,36.9,26.5,2473.6,29.25
2013-02-01T00:00:00,223.3333333,2,My Thuan,2013,1,0.1573725608,28709.97204,3,0,1,23.66,12.75822385,55.27272727,8.1,27.5,2473.6,29.25
2013-03-01T00:00:00,525,3,My Thuan,2013,1,0.1573725608,28709.97204,3,0,1,23.66,12.75822385,55.27272727,0,28.5,2473.6,29.25
2013-04-01T00:00:00,,4,My Thuan,2013,1,0.1573725608,28709.97204,3,0,0,23.66,12.75822385,55.27272727,104.3,29.3,2473.6,29.25
2013-05-01T00:00:00,,5,My Thuan,2013,1,0.1573725608,28709.97204,3,0,0,23.66,12.75822385,55.27272727,196,29.3,2473.6,29.25
2013-06-01T00:00:00,363,6,My Thuan,2013,1,0.1573725608,28709.97204,3,0,0,23.66,12.75822385,55.27272727,291.6,28.2,2473.6,29.25
2013-07-01T00:00:00,,7,My Thuan,2013,1,0.1573725608,28709.97204,3,0,0,23.66,12.75822385,55.27272727,258.4,27.3,2473.6,29.25
2013-08-01T00:00:00,396.5,8,My Thuan,2013,1,0.1573725608,28709.97204,3,0,1,23.66,12.75822385,55.27272727,288.3,27.6,2473.6,29.25
2013-09-01T00:00:00,517.5,9,My Thuan,2013,1,0.1573725608,28709.97204,3,0,1,23.66,12.75822385,55.27272727,233,27.7,2473.6,29.25
2013-10-01T00:00:00,269,10,My Thuan,2013,1,0.1573725608,28709.97204,3,0,1,23.66,12.75822385,55.27272727,265.1,27.5,2473.6,29.25
2013-11-01T00:00:00,499,11,My Thuan,2013,1,0.1573725608,28709.97204,3,0,0,23.66,12.75822385,55.27272727,230.5,27.6,2473.6,29.25
2013-12-01T00:00:00,554,12,My Thuan,2013,1,0.1573725608,28709.97204,3,0,0,23.66,12.75822385,55.27272727,29.1,26.1,2473.6,29.25
2014-01-01T00:00:00,377.3636364,1,My Thuan,2014,1,0.1573725608,28709.97204,3,0,0,23.66,13.56361053,26.90909091,8.3,25.3,2567.1,29.9
2014-02-01T00:00:00,372.2,2,My Thuan,2014,1,0.1573725608,28709.97204,3,0,1,23.66,13.56361053,26.90909091,0,25.9,2567.1,29.9
2014-03-01T00:00:00,388.4,3,My Thuan,2014,1,0.1573725608,28709.97204,3,0,1,23.66,13.56361053,26.90909091,0,27.9,2567.1,29.9
2014-04-01T00:00:00,245.5,4,My Thuan,2014,1,0.1573725608,28709.97204,3,0,0,23.66,13.56361053,26.90909091,61.2,29.5,2567.1,29.9
2014-05-01T00:00:00,533,5,My Thuan,2014,1,0.1573725608,28709.97204,3,0,0,23.66,13.56361053,26.90909091,153.6,29.4,2567.1,29.9
2014-06-01T00:00:00,239,6,My Thuan,2014,1,0.1573725608,28709.97204,3,0,0,23.66,13.56361053,26.90909091,190.3,28.2,2567.1,29.9
2014-07-01T00:00:00,466,7,My Thuan,2014,1,0.1573725608,28709.97204,3,0,0,23.66,13.56361053,26.90909091,388.6,27.7,2567.1,29.9
2014-08-01T00:00:00,172.5,8,My Thuan,2014,1,0.1573725608,28709.97204,3,0,1,23.66,13.56361053,26.90909091,341.7,28,2567.1,29.9
2014-09-01T00:00:00,328.3333333,9,My Thuan,2014,1,0.1573725608,28709.97204,3,0,1,23.66,13.56361053,26.90909091,273.3,27.6,2567.1,29.9
2014-10-01T00:00:00,371.5,10,My Thuan,2014,1,0.1573725608,28709.97204,3,1,1,23.66,13.56361053,26.90909091,254.4,27.5,2567.1,29.9
2014-11-01T00:00:00,202,11,My Thuan,2014,1,0.1573725608,28709.97204,3,1,0,23.66,13.56361053,26.90909091,291.3,27.6,2567.1,29.9
2014-12-01T00:00:00,265,12,My Thuan,2014,1,0.1573725608,28709.97204,3,1,0,23.66,13.56361053,26.90909091,103,27.2,2567.1,29.9
2015-01-01T00:00:00,414.8181818,1,My Thuan,2015,1,0.1573725608,28709.97204,3,1,0,23.66,15.61452255,29.45454545,43.6,25.6,2518.35,30.2
2015-02-01T00:00:00,403.4,2,My Thuan,2015,1,0.1573725608,28709.97204,3,1,1,23.66,15.61452255,29.45454545,0,26,2518.35,30.2
2015-03-01T00:00:00,426.75,3,My Thuan,2015,1,0.1573725608,28709.97204,3,1,1,23.66,15.61452255,29.45454545,0,27.9,2518.35,30.2
2015-04-01T00:00:00,530,4,My Thuan,2015,1,0.1573725608,28709.97204,3,1,0,23.66,15.61452255,29.45454545,6.4,29.4,2518.35,30.2
2015-05-01T00:00:00,313.25,5,My Thuan,2015,1,0.1573725608,28709.97204,3,1,0,23.66,15.61452255,29.45454545,131.6,29.7,2518.35,30.2
2015-06-01T00:00:00,689,6,My Thuan,2015,1,0.1573725608,28709.97204,3,1,0,23.66,15.61452255,29.45454545,466.6,28.2,2518.35,30.2
2015-07-01T00:00:00,370,7,My Thuan,2015,1,0.1573725608,28709.97204,3,1,0,23.66,15.61452255,29.45454545,200.7,28.6,2518.35,30.2
2015-08-01T00:00:00,626,8,My Thuan,2015,1,0.1573725608,28709.97204,3,1,1,23.66,15.61452255,29.45454545,250.6,28.3,2518.35,30.2
2015-09-01T00:00:00,600.5,9,My Thuan,2015,1,0.1573725608,28709.97204,3,1,1,23.66,15.61452255,29.45454545,645.3,27.6,2518.35,30.2
2015-10-01T00:00:00,437,10,My Thuan,2015,1,0.1573725608,28709.97204,3,1,1,23.66,15.61452255,29.45454545,231.4,28.3,2518.35,30.2
2015-11-01T00:00:00,362.5,11,My Thuan,2015,1,0.1573725608,28709.97204,3,1,0,23.66,15.61452255,29.45454545,272.4,28,2518.35,30.2
2015-12-01T00:00:00,233.1428571,12,My Thuan,2015,1,0.1573725608,28709.97204,3,1,0,23.66,15.61452255,29.45454545,48.6,27.8,2518.35,30.2
2016-01-01T00:00:00,348.0909091,1,My Thuan,2016,1,0.1573725608,28709.97204,3,1,0,23.66,16.12138085,30.27272727,0.2,27.9,2751.65,31.25
2016-02-01T00:00:00,434,2,My Thuan,2016,1,0.1573725608,28709.97204,3,1,1,23.66,16.12138085,30.27272727,2.1,27.3,2751.65,31.25
2016-03-01T00:00:00,571.625,3,My Thuan,2016,1,0.1573725608,28709.97204,3,1,1,23.66,16.12138085,30.27272727,0,28,2751.65,31.25
2016-04-01T00:00:00,469.3333333,4,My Thuan,2016,1,0.1573725608,28709.97204,3,1,0,23.66,16.12138085,30.27272727,4,30.1,2751.65,31.25
2016-05-01T00:00:00,382,5,My Thuan,2016,1,0.1573725608,28709.97204,3,0,0,23.66,16.12138085,30.27272727,161.4,29.9,2751.65,31.25
2016-06-01T00:00:00,180,6,My Thuan,2016,1,0.1573725608,28709.97204,3,0,0,23.66,16.12138085,30.27272727,230.8,28.3,2751.65,31.25
2016-07-01T00:00:00,,7,My Thuan,2016,1,0.1573725608,28709.97204,3,0,0,23.66,16.12138085,30.27272727,432.2,28.3,2751.65,31.25
2016-08-01T00:00:00,235,8,My Thuan,2016,1,0.1573725608,28709.97204,3,0,1,23.66,16.12138085,30.27272727,271.9,28.4,2751.65,31.25
2016-09-01T00:00:00,,9,My Thuan,2016,1,0.1573725608,28709.97204,3,0,1,23.66,16.12138085,30.27272727,345,27.6,2751.65,31.25
2016-10-01T00:00:00,,10,My Thuan,2016,1,0.1573725608,28709.97204,3,0,1,23.66,16.12138085,30.27272727,501.1,27,2751.65,31.25
2016-11-01T00:00:00,311,11,My Thuan,2016,1,0.1573725608,28709.97204,3,0,0,23.66,16.12138085,30.27272727,183.6,27.9,2751.65,31.25
2016-12-01T00:00:00,330,12,My Thuan,2016,1,0.1573725608,28709.97204,3,0,0,23.66,16.12138085,30.27272727,171.8,27.1,2751.65,31.25
2017-01-01T00:00:00,235,1,My Thuan,2017,1,0.1573725608,28709.97204,3,0,0,23.66,19.52653647,34.45454545,15.8,27.3,2930,33.8
2017-02-01T00:00:00,339.6666667,2,My Thuan,2017,1,0.1573725608,28709.97204,3,0,1,23.66,19.52653647,34.45454545,54.3,27.1,2930,33.8
2017-03-01T00:00:00,529.5,3,My Thuan,2017,1,0.1573725608,28709.97204,3,0,1,23.66,19.52653647,34.45454545,12.5,27.9,2930,33.8
2017-04-01T00:00:00,472,4,My Thuan,2017,1,0.1573725608,28709.97204,3,0,0,23.66,19.52653647,34.45454545,98.1,29.3,2930,33.8
2017-05-01T00:00:00,245,5,My Thuan,2017,1,0.1573725608,28709.97204,3,0,0,23.66,19.52653647,34.45454545,272.4,29,2930,33.8
2017-06-01T00:00:00,,6,My Thuan,2017,1,0.1573725608,28709.97204,3,0,0,23.66,19.52653647,34.45454545,148.6,28.7,2930,33.8
2017-07-01T00:00:00,,7,My Thuan,2017,1,0.1573725608,28709.97204,3,0,0,23.66,19.52653647,34.45454545,251.4,28,2930,33.8
2017-08-01T00:00:00,,8,My Thuan,2017,1,0.1573725608,28709.97204,3,0,1,23.66,19.52653647,34.45454545,383.1,27.7,2930,33.8
2017-09-01T00:00:00,300,9,My Thuan,2017,1,0.1573725608,28709.97204,3,0,1,23.66,19.52653647,34.45454545,291.5,28.2,2930,33.8
2017-10-01T00:00:00,394,10,My Thuan,2017,1,0.1573725608,28709.97204,3,0,1,23.66,19.52653647,34.45454545,453.8,27.5,2930,33.8
2017-11-01T00:00:00,380,11,My Thuan,2017,1,0.1573725608,28709.97204,3,0,0,23.66,19.52653647,34.45454545,121.3,27.7,2930,33.8
2017-12-01T00:00:00,244.75,12,My Thuan,2017,1,0.1573725608,28709.97204,3,0,0,23.66,19.52653647,34.45454545,72.4,26.3,2930,33.8
2018-01-01T00:00:00,510.5,1,My Thuan,2018,1,0.1573725608,28709.97204,3,0,0,23.66,21.67376374,33.90909091,42.5,26.7,3184.2,32.3
2018-02-01T00:00:00,405.5,2,My Thuan,2018,1,0.1573725608,28709.97204,3,0,1,23.66,21.67376374,33.90909091,11.2,26.6,3184.2,32.3
2018-03-01T00:00:00,718.75,3,My Thuan,2018,1,0.1573725608,28709.97204,3,0,1,23.66,21.67376374,33.90909091,0.2,28.1,3184.2,32.3
2018-04-01T00:00:00,,4,My Thuan,2018,1,0.1573725608,28709.97204,3,0,0,23.66,21.67376374,33.90909091,10.1,29.1,3184.2,32.3
2018-05-01T00:00:00,256,5,My Thuan,2018,1,0.1573725608,28709.97204,3,0,0,23.66,21.67376374,33.90909091,219.8,29.3,3184.2,32.3
2018-06-01T00:00:00,458,6,My Thuan,2018,1,0.1573725608,28709.97204,3,0,0,23.66,21.67376374,33.90909091,238.8,28.1,3184.2,32.3
2018-07-01T00:00:00,394,7,My Thuan,2018,1,0.1573725608,28709.97204,3,0,0,23.66,21.67376374,33.90909091,522.9,27.5,3184.2,32.3
2018-08-01T00:00:00,366,8,My Thuan,2018,1,0.1573725608,28709.97204,3,0,1,23.66,21.67376374,33.90909091,288.8,28,3184.2,32.3
2018-09-01T00:00:00,349,9,My Thuan,2018,1,0.1573725608,28709.97204,3,1,1,23.66,21.67376374,33.90909091,293.7,27.6,3184.2,32.3
2018-10-01T00:00:00,441,10,My Thuan,2018,1,0.1573725608,28709.97204,3,1,1,23.66,21.67376374,33.90909091,227.6,28.1,3184.2,32.3
2018-11-01T00:00:00,332.75,11,My Thuan,2018,1,0.1573725608,28709.97204,3,1,0,23.66,21.67376374,33.90909091,104.5,28.1,3184.2,32.3
2018-12-01T00:00:00,202.3333333,12,My Thuan,2018,1,0.1573725608,28709.97204,3,1,0,23.66,21.67376374,33.90909091,47.7,27.8,3184.2,32.3
2019-01-01T00:00:00,286.4545455,1,My Thuan,2019,1,0.1573725608,28709.97204,3,1,0,23.66,24.05710994,33.37227153,149.3,27,,
2019-02-01T00:00:00,332,2,My Thuan,2019,1,0.1573725608,28709.97204,3,1,1,23.66,24.05710994,33.37227153,0.8,27.4,,
2019-03-01T00:00:00,699,3,My Thuan,2019,1,0.1573725608,28709.97204,3,1,1,23.66,24.05710994,33.37227153,13.1,28.6,,
2019-04-01T00:00:00,180,4,My Thuan,2019,1,0.1573725608,28709.97204,3,1,0,23.66,24.05710994,33.37227153,60.7,29.9,,
2019-05-01T00:00:00,196,5,My Thuan,2019,1,0.1573725608,28709.97204,3,1,0,23.66,24.05710994,33.37227153,205.4,29.5,,
2019-06-01T00:00:00,467.5,6,My Thuan,2019,1,0.1573725608,28709.97204,3,1,0,23.66,24.05710994,33.37227153,444.8,28.5,,
2019-07-01T00:00:00,340,7,My Thuan,2019,1,0.1573725608,28709.97204,3,0,0,23.66,24.05710994,33.37227153,242.2,28.2,,
2019-08-01T00:00:00,,8,My Thuan,2019,1,0.1573725608,28709.97204,3,0,1,23.66,24.05710994,33.37227153,464.5,27.6,,
2019-09-01T00:00:00,257,9,My Thuan,2019,1,0.1573725608,28709.97204,3,0,1,23.66,24.05710994,33.37227153,302.5,27.9,,
2019-10-01T00:00:00,441,10,My Thuan,2019,1,0.1573725608,28709.97204,3,0,1,23.66,24.05710994,33.37227153,269.5,27.9,,
2019-11-01T00:00:00,410.5,11,My Thuan,2019,1,0.1573725608,28709.97204,3,0,0,23.66,24.05710994,33.37227153,110.1,27.8,,
2019-12-01T00:00:00,312.375,12,My Thuan,2019,1,0.1573725608,28709.97204,3,0,0,23.66,24.05710994,33.37227153,0,26.5,,
2007-01-01T00:00:00,278.9042659,1,Rach Mieu,2007,0,0.1329210066,73306.90013,1,1,0,15,7.098427328,27.65714286,38,26.1,1597.15,21.55
2007-02-01T00:00:00,222.3741453,2,Rach Mieu,2007,0,0.1329210066,73306.90013,1,0,1,15,7.098427328,27.65714286,0,26.4,1597.15,21.55
2007-03-01T00:00:00,320.5,3,Rach Mieu,2007,0,0.1329210066,73306.90013,1,0,1,15,7.098427328,27.65714286,39,27.9,1597.15,21.55
2007-04-01T00:00:00,285.171875,4,Rach Mieu,2007,0,0.1329210066,73306.90013,1,0,0,15,7.098427328,27.65714286,86,29.2,1597.15,21.55
2007-05-01T00:00:00,281.7708333,5,Rach Mieu,2007,0,0.1329210066,73306.90013,1,0,0,15,7.098427328,27.65714286,174,28.4,1597.15,21.55
2007-06-01T00:00:00,282.3645833,6,Rach Mieu,2007,0,0.1329210066,73306.90013,1,0,0,15,7.098427328,27.65714286,322,28.3,1597.15,21.55
2007-07-01T00:00:00,463.3333333,7,Rach Mieu,2007,0,0.1329210066,73306.90013,1,0,0,15,7.098427328,27.65714286,421,27.3,1597.15,21.55
2007-08-01T00:00:00,,8,Rach Mieu,2007,0,0.1329210066,73306.90013,1,0,1,15,7.098427328,27.65714286,371,27.4,1597.15,21.55
2007-09-01T00:00:00,,9,Rach Mieu,2007,0,0.1329210066,73306.90013,1,0,1,15,7.098427328,27.65714286,307,27.5,1597.15,21.55
2007-10-01T00:00:00,282.9166667,10,Rach Mieu,2007,0,0.1329210066,73306.90013,1,0,1,15,7.098427328,27.65714286,508,27.1,1597.15,21.55
2007-11-01T00:00:00,291.5604167,11,Rach Mieu,2007,0,0.1329210066,73306.90013,1,0,0,15,7.098427328,27.65714286,339,26.6,1597.15,21.55
2007-12-01T00:00:00,240.4545455,12,Rach Mieu,2007,0,0.1329210066,73306.90013,1,0,0,15,7.098427328,27.65714286,1,26.9,1597.15,21.55
2008-01-01T00:00:00,242.8697917,1,Rach Mieu,2008,0,0.1329210066,73306.90013,1,0,0,15,5.777082754,26.62857143,113,26.2,1697.6,20.35
2008-02-01T00:00:00,209.5010417,2,Rach Mieu,2008,0,0.1329210066,73306.90013,1,0,1,15,5.777082754,26.62857143,8,26.5,1697.6,20.35
2008-03-01T00:00:00,230.9744318,3,Rach Mieu,2008,0,0.1329210066,73306.90013,1,0,1,15,5.777082754,26.62857143,0,27.3,1697.6,20.35
2008-04-01T00:00:00,276.9201389,4,Rach Mieu,2008,0,0.1329210066,73306.90013,1,0,0,15,5.777082754,26.62857143,94,28.7,1697.6,20.35
2008-05-01T00:00:00,371.546875,5,Rach Mieu,2008,0,0.1329210066,73306.90013,1,0,0,15,5.777082754,26.62857143,272,27.9,1697.6,20.35
2008-06-01T00:00:00,215.462963,6,Rach Mieu,2008,0,0.1329210066,73306.90013,1,0,0,15,5.777082754,26.62857143,381,27.7,1697.6,20.35
2008-07-01T00:00:00,331.640625,7,Rach Mieu,2008,0,0.1329210066,73306.90013,1,0,0,15,5.777082754,26.62857143,332,27.4,1697.6,20.35
2008-08-01T00:00:00,225.25,8,Rach Mieu,2008,0,0.1329210066,73306.90013,1,0,1,15,5.777082754,26.62857143,260,27.4,1697.6,20.35
2008-09-01T00:00:00,207,9,Rach Mieu,2008,0,0.1329210066,73306.90013,1,0,1,15,5.777082754,26.62857143,429,27,1697.6,20.35
2008-10-01T00:00:00,184.8125,10,Rach Mieu,2008,0,0.1329210066,73306.90013,1,0,1,15,5.777082754,26.62857143,348,27.2,1697.6,20.35
2008-11-01T00:00:00,235,11,Rach Mieu,2008,0,0.1329210066,73306.90013,1,0,0,15,5.777082754,26.62857143,270,26.7,1697.6,20.35
2008-12-01T00:00:00,274.9010417,12,Rach Mieu,2008,0,0.1329210066,73306.90013,1,0,0,15,5.777082754,26.62857143,172,26.2,1697.6,20.35
2009-01-01T00:00:00,267.1145833,1,Rach Mieu,2009,1,0.1329210066,73306.90013,1,0,0,15,6.11103232,42.82857143,22.7,25.1,1818.9,21.35
2009-02-01T00:00:00,92.875,2,Rach Mieu,2009,1,0.1329210066,73306.90013,1,0,1,15,6.11103232,42.82857143,101.3,26.7,1818.9,21.35
2009-03-01T00:00:00,225.9,3,Rach Mieu,2009,1,0.1329210066,73306.90013,1,0,1,15,6.11103232,42.82857143,2.2,28.6,1818.9,21.35
2009-04-01T00:00:00,330.9895833,4,Rach Mieu,2009,1,0.1329210066,73306.90013,1,0,0,15,6.11103232,42.82857143,201.4,28.9,1818.9,21.35
2009-05-01T00:00:00,309.78125,5,Rach Mieu,2009,1,0.1329210066,73306.90013,1,0,0,15,6.11103232,42.82857143,342.4,28.3,1818.9,21.35
2009-06-01T00:00:00,402.95,6,Rach Mieu,2009,1,0.1329210066,73306.90013,1,0,0,15,6.11103232,42.82857143,169.3,28.8,1818.9,21.35
2009-07-01T00:00:00,253.2916667,7,Rach Mieu,2009,1,0.1329210066,73306.90013,1,1,0,15,6.11103232,42.82857143,413.5,27.2,1818.9,21.35
2009-08-01T00:00:00,334.5,8,Rach Mieu,2009,1,0.1329210066,73306.90013,1,1,1,15,6.11103232,42.82857143,210.1,28.1,1818.9,21.35
2009-09-01T00:00:00,215.28125,9,Rach Mieu,2009,1,0.1329210066,73306.90013,2,1,1,15,6.11103232,42.82857143,488.3,27,1818.9,21.35
2009-10-01T00:00:00,281.8833333,10,Rach Mieu,2009,1,0.1329210066,73306.90013,2,1,1,15,6.11103232,42.82857143,208,27.5,1818.9,21.35
2009-11-01T00:00:00,253.921875,11,Rach Mieu,2009,1,0.1329210066,73306.90013,2,1,0,15,6.11103232,42.82857143,65.6,27.4,1818.9,21.35
2009-12-01T00:00:00,350.7206197,12,Rach Mieu,2009,1,0.1329210066,73306.90013,2,1,0,15,6.11103232,42.82857143,19.6,26.7,1818.9,21.35
2010-01-01T00:00:00,251.2751736,1,Rach Mieu,2010,1,0.1329210066,73306.90013,2,1,0,15,8.264807378,42.51428571,22.7,25.1,2104.8,24.25
2010-02-01T00:00:00,207.101087,2,Rach Mieu,2010,1,0.1329210066,73306.90013,2,1,1,15,8.264807378,42.51428571,101.3,26.7,2104.8,24.25
2010-03-01T00:00:00,260.7571023,3,Rach Mieu,2010,1,0.1329210066,73306.90013,2,1,1,15,8.264807378,42.51428571,2.2,28.6,2104.8,24.25
2010-04-01T00:00:00,289.0555556,4,Rach Mieu,2010,1,0.1329210066,73306.90013,2,0,0,15,8.264807378,42.51428571,201.4,28.9,2104.8,24.25
2010-05-01T00:00:00,272.55625,5,Rach Mieu,2010,1,0.1329210066,73306.90013,2,0,0,15,8.264807378,42.51428571,342.4,28.2,2104.8,24.25
2010-06-01T00:00:00,189.4583333,6,Rach Mieu,2010,1,0.1329210066,73306.90013,2,0,0,15,8.264807378,42.51428571,169.3,28.8,2104.8,24.25
2010-07-01T00:00:00,254.421875,7,Rach Mieu,2010,1,0.1329210066,73306.90013,2,0,0,15,8.264807378,42.51428571,413.5,27.2,2104.8,24.25
2010-08-01T00:00:00,348.5,8,Rach Mieu,2010,1,0.1329210066,73306.90013,2,0,1,15,8.264807378,42.51428571,210.1,28.1,2104.8,24.25
2010-09-01T00:00:00,361,9,Rach Mieu,2010,1,0.1329210066,73306.90013,2,0,1,15,8.264807378,42.51428571,488.3,27,2104.8,24.25
2010-10-01T00:00:00,49,10,Rach Mieu,2010,1,0.1329210066,73306.90013,2,0,1,15,8.264807378,42.51428571,208,27.5,2104.8,24.25
2010-11-01T00:00:00,344.65625,11,Rach Mieu,2010,1,0.1329210066,73306.90013,2,0,0,15,8.264807378,42.51428571,65.6,27.4,2104.8,24.25
2010-12-01T00:00:00,363.5791667,12,Rach Mieu,2010,1,0.1329210066,73306.90013,2,0,0,15,8.264807378,42.51428571,19.6,26.7,2104.8,24.25
2011-01-01T00:00:00,257.2625,1,Rach Mieu,2011,1,0.1329210066,73306.90013,2,0,0,15,8.817502468,42.37142857,19,26.3,2513.3,26.4
2011-02-01T00:00:00,395.3208333,2,Rach Mieu,2011,1,0.1329210066,73306.90013,2,0,1,15,8.817502468,42.37142857,0,26.4,2513.3,26.4
2011-03-01T00:00:00,243.3715278,3,Rach Mieu,2011,1,0.1329210066,73306.90013,2,0,1,15,8.817502468,42.37142857,87.2,27.4,2513.3,26.4
2011-04-01T00:00:00,392.7359375,4,Rach Mieu,2011,1,0.1329210066,73306.90013,2,0,0,15,8.817502468,42.37142857,91,28,2513.3,26.4
2011-05-01T00:00:00,484,5,Rach Mieu,2011,1,0.1329210066,73306.90013,2,0,0,15,8.817502468,42.37142857,241.5,28.7,2513.3,26.4
2011-06-01T00:00:00,358.75,6,Rach Mieu,2011,1,0.1329210066,73306.90013,2,0,0,15,8.817502468,42.37142857,369.8,28,2513.3,26.4
2011-07-01T00:00:00,329.46875,7,Rach Mieu,2011,1,0.1329210066,73306.90013,2,0,0,15,8.817502468,42.37142857,298.1,27.7,2513.3,26.4
2011-08-01T00:00:00,407.6958333,8,Rach Mieu,2011,1,0.1329210066,73306.90013,2,0,1,15,8.817502468,42.37142857,236.8,27.9,2513.3,26.4
