date,NO2,month,name,year,bridge,dmonth
2016-06-01T00:00:00,229,6,Vam Cong,2016,0,5
2016-06-01T00:00:00,201,6,Cao Lanh,2016,0,5
2016-06-01T00:00:00,196,6,My Loi,2016,1,5
2016-07-01T00:00:00,82,7,Can Tho,2016,1,6
2016-07-01T00:00:00,142,7,Co Chien,2016,1,6
2016-07-01T00:00:00,161,7,Ham Luong,2016,1,6
2016-07-01T00:00:00,196,7,Rach Mieu,2016,1,6
2016-07-01T00:00:00,164,7,My Thuan,2016,1,6
2016-07-01T00:00:00,166,7,Vam Cong,2016,0,6
2016-07-01T00:00:00,133,7,Cao Lanh,2016,0,6
2016-07-01T00:00:00,210,7,My Loi,2016,1,6
2016-08-01T00:00:00,82,8,Can Tho,2016,1,7
2016-08-01T00:00:00,104,8,Co Chien,2016,1,7
2016-08-01T00:00:00,135,8,Ham Luong,2016,1,7
2016-08-01T00:00:00,145,8,Rach Mieu,2016,1,7
2016-08-01T00:00:00,152,8,My Thuan,2016,1,7
2016-08-01T00:00:00,130,8,Vam Cong,2016,0,7
2016-08-01T00:00:00,157,8,Cao Lanh,2016,0,7
2016-08-01T00:00:00,166,8,My Loi,2016,1,7
2016-09-01T00:00:00,145,9,Can Tho,2016,1,8
2016-09-01T00:00:00,124,9,Co Chien,2016,1,8
2016-09-01T00:00:00,186,9,Ham Luong,2016,1,8
2016-09-01T00:00:00,210,9,Rach Mieu,2016,1,8
2016-09-01T00:00:00,224,9,My Thuan,2016,1,8
2016-09-01T00:00:00,176,9,Vam Cong,2016,0,8
2016-09-01T00:00:00,178,9,Cao Lanh,2016,0,8
2016-09-01T00:00:00,232,9,My Loi,2016,1,8
2016-10-01T00:00:00,100,10,Can Tho,2016,1,9
2016-10-01T00:00:00,128,10,Co Chien,2016,1,9
2016-10-01T00:00:00,163,10,Ham Luong,2016,1,9
2016-10-01T00:00:00,195,10,Rach Mieu,2016,1,9
2016-10-01T00:00:00,139,10,My Thuan,2016,1,9
2016-10-01T00:00:00,95,10,Vam Cong,2016,0,9
2016-10-01T00:00:00,101,10,Cao Lanh,2016,0,9
2016-10-01T00:00:00,187,10,My Loi,2016,1,9
2016-11-01T00:00:00,166,11,Can Tho,2016,1,10
2016-11-01T00:00:00,145,11,Co Chien,2016,1,10
2016-11-01T00:00:00,165,11,Ham Luong,2016,1,10
2016-11-01T00:00:00,233,11,Rach Mieu,2016,1,10
2016-11-01T00:00:00,198,11,My Thuan,2016,1,10
2016-11-01T00:00:00,200,11,Vam Cong,2016,0,10
2016-11-01T00:00:00,162,11,Cao Lanh,2016,0,10
2016-11-01T00:00:00,262,11,My Loi,2016,1,10
2016-12-01T00:00:00,177,12,Can Tho,2016,1,11
2016-12-01T00:00:00,164,12,Co Chien,2016,1,11
2016-12-01T00:00:00,162,12,Ham Luong,2016,1,11
2016-12-01T00:00:00,216,12,Rach Mieu,2016,1,11
2016-12-01T00:00:00,161,12,My Thuan,2016,1,11
2016-12-01T00:00:00,139,12,Vam Cong,2016,0,11
2016-12-01T00:00:00,142,12,Cao Lanh,2016,0,11
2016-12-01T00:00:00,196,12,My Loi,2016,1,11
2017-01-01T00:00:00,145,1,Can Tho,2017,1,0
2017-01-01T00:00:00,143,1,Co Chien,2017,1,0
2017-01-01T00:00:00,172,1,Ham Luong,2017,1,0
2017-01-01T00:00:00,184,1,Rach Mieu,2017,1,0
2017-01-01T00:00:00,182,1,My Thuan,2017,1,0
2017-01-01T00:00:00,202,1,Vam Cong,2017,0,0
2017-01-01T00:00:00,234,1,Cao Lanh,2017,0,0
2017-01-01T00:00:00,205,1,My Loi,2017,1,0
2017-02-01T00:00:00,235,2,Can Tho,2017,1,1
2017-02-01T00:00:00,165,2,Co Chien,2017,1,1
2017-02-01T00:00:00,195,2,Ham Luong,2017,1,1
2017-02-01T00:00:00,242,2,Rach Mieu,2017,1,1
2017-02-01T00:00:00,247,2,My Thuan,2017,1,1
2017-02-01T00:00:00,222,2,Vam Cong,2017,0,1
2017-02-01T00:00:00,225,2,Cao Lanh,2017,0,1
2017-02-01T00:00:00,244,2,My Loi,2017,1,1
2017-03-01T00:00:00,193,3,Can Tho,2017,1,2
2017-03-01T00:00:00,191,3,Co Chien,2017,1,2
2017-03-01T00:00:00,193,3,Ham Luong,2017,1,2
2017-03-01T00:00:00,181,3,Rach Mieu,2017,1,2
2017-03-01T00:00:00,206,3,My Thuan,2017,1,2
2017-03-01T00:00:00,277,3,Vam Cong,2017,0,2
2017-03-01T00:00:00,220,3,Cao Lanh,2017,0,2
2017-03-01T00:00:00,189,3,My Loi,2017,1,2
2017-04-01T00:00:00,101,4,Can Tho,2017,1,3
2017-04-01T00:00:00,61,4,Co Chien,2017,1,3
2017-04-01T00:00:00,112,4,Ham Luong,2017,1,3
2017-04-01T00:00:00,162,4,Rach Mieu,2017,1,3
2017-04-01T00:00:00,197,4,My Thuan,2017,1,3
2017-04-01T00:00:00,177,4,Vam Cong,2017,0,3
2017-04-01T00:00:00,209,4,Cao Lanh,2017,0,3
2017-04-01T00:00:00,184,4,My Loi,2017,1,3
2017-05-01T00:00:00,130,5,Can Tho,2017,1,4
2017-05-01T00:00:00,147,5,Co Chien,2017,1,4
2017-05-01T00:00:00,186,5,Ham Luong,2017,1,4
2017-05-01T00:00:00,109,5,Rach Mieu,2017,1,4
2017-05-01T00:00:00,114,5,My Thuan,2017,1,4
2017-05-01T00:00:00,133,5,Vam Cong,2017,0,4
2017-05-01T00:00:00,146,5,Cao Lanh,2017,0,4
2017-05-01T00:00:00,162,5,My Loi,2017,1,4
2017-06-01T00:00:00,154,6,Can Tho,2017,1,5
2017-06-01T00:00:00,173,6,Co Chien,2017,1,5
2017-06-01T00:00:00,149,6,Ham Luong,2017,1,5
2017-06-01T00:00:00,177,6,Rach Mieu,2017,1,5
2017-06-01T00:00:00,172,6,My Thuan,2017,1,5
2017-06-01T00:00:00,146,6,Vam Cong,2017,0,5
2017-06-01T00:00:00,184,6,Cao Lanh,2017,0,5
2017-06-01T00:00:00,181,6,My Loi,2017,1,5
2017-07-01T00:00:00,93,7,Can Tho,2017,1,6
2017-07-01T00:00:00,115,7,Co Chien,2017,1,6
2017-07-01T00:00:00,116,7,Ham Luong,2017,1,6
2017-07-01T00:00:00,127,7,Rach Mieu,2017,1,6
2017-07-01T00:00:00,126,7,My Thuan,2017,1,6
2017-07-01T00:00:00,137,7,Vam Cong,2017,0,6
2017-07-01T00:00:00,123,7,Cao Lanh,2017,0,6
2017-07-01T00:00:00,164,7,My Loi,2017,1,6
2017-08-01T00:00:00,132,8,Can Tho,2017,1,7
2017-08-01T00:00:00,182,8,Co Chien,2017,1,7
2017-08-01T00:00:00,164,8,Ham Luong,2017,1,7
2017-08-01T00:00:00,166,8,Rach Mieu,2017,1,7
2017-08-01T00:00:00,153,8,My Thuan,2017,1,7
2017-08-01T00:00:00,182,8,Vam Cong,2017,0,7
2017-08-01T00:00:00,213,8,Cao Lanh,2017,0,7
2017-08-01T00:00:00,205,8,My Loi,2017,1,7
2017-09-01T00:00:00,145,9,Can Tho,2017,1,8
2017-09-01T00:00:00,137,9,Co Chien,2017,1,8
2017-09-01T00:00:00,153,9,Ham Luong,2017,1,8
2017-09-01T00:00:00,218,9,Rach Mieu,2017,1,8
2017-09-01T00:00:00,196,9,My Thuan,2017,1,8
2017-09-01T00:00:00,143,9,Vam Cong,2017,0,8
2017-09-01T00:00:00,175,9,Cao Lanh,2017,0,8
2017-09-01T00:00:00,196,9,My Loi,2017,1,8
2017-10-01T00:00:00,184,10,Can Tho,2017,1,9
2017-10-01T00:00:00,176,10,Co Chien,2017,1,9
2017-10-01T00:00:00,158,10,Ham Luong,2017,1,9
2017-10-01T00:00:00,215,10,Rach Mieu,2017,1,9
2017-10-01T00:00:00,205,10,My Thuan,2017,1,9
2017-10-01T00:00:00,176,10,Vam Cong,2017,0,9
2017-10-01T00:00:00,185,10,Cao Lanh,2017,0,9
2017-10-01T00:00:00,255,10,My Loi,2017,1,9
2017-11-01T00:00:00,142,11,Can Tho,2017,1,10
2017-11-01T00:00:00,164,11,Co Chien,2017,1,10
2017-11-01T00:00:00,185,11,Ham Luong,2017,1,10
2017-11-01T00:00:00,202,11,Rach Mieu,2017,1,10
2017-11-01T00:00:00,202,11,My Thuan,2017,1,10
2017-11-01T00:00:00,172,11,Vam Cong,2017,0,10
2017-11-01T00:00:00,174,11,Cao Lanh,2017,0,10
2017-11-01T00:00:00,256,11,My Loi,2017,1,10
2017-12-01T00:00:00,117,12,Can Tho,2017,1,11
2017-12-01T00:00:00,149,12,Co Chien,2017,1,11
2017-12-01T00:00:00,188,12,Ham Luong,2017,1,11
2017-12-01T00:00:00,198,12,Rach Mieu,2017,1,11
2017-12-01T00:00:00,186,12,My Thuan,2017,1,11
2017-12-01T00:00:00,118,12,Vam Cong,2017,0,11
2017-12-01T00:00:00,123,12,Cao Lanh,2017,0,11
2017-12-01T00:00:00,214,12,My Loi,2017,1,11
2018-01-01T00:00:00,226,1,Can Tho,2018,1,0
2018-01-01T00:00:00,189,1,Co Chien,2018,1,0
2018-01-01T00:00:00,215,1,Ham Luong,2018,1,0
2018-01-01T00:00:00,219,1,Rach Mieu,2018,1,0
2018-01-01T00:00:00,223,1,My Thuan,2018,1,0
2018-01-01T00:00:00,183,1,Vam Cong,2018,0,0
2018-01-01T00:00:00,205,1,Cao Lanh,2018,0,0
2018-01-01T00:00:00,408,1,My Loi,2018,1,0
2018-02-01T00:00:00,139,2,Can Tho,2018,1,1
2018-02-01T00:00:00,188,2,Co Chien,2018,1,1
2018-02-01T00:00:00,169,2,Ham Luong,2018,1,1
2018-02-01T00:00:00,197,2,Rach Mieu,2018,1,1
2018-02-01T00:00:00,188,2,My Thuan,2018,1,1
2018-02-01T00:00:00,180,2,Vam Cong,2018,0,1
2018-02-01T00:00:00,189,2,Cao Lanh,2018,0,1
2018-02-01T00:00:00,243,2,My Loi,2018,1,1
2018-03-01T00:00:00,180,3,Can Tho,2018,1,2
2018-03-01T00:00:00,134,3,Co Chien,2018,1,2
2018-03-01T00:00:00,135,3,Ham Luong,2018,1,2
2018-03-01T00:00:00,188,3,Rach Mieu,2018,1,2
2018-03-01T00:00:00,226,3,My Thuan,2018,1,2
2018-03-01T00:00:00,296,3,Vam Cong,2018,0,2
2018-03-01T00:00:00,241,3,Cao Lanh,2018,0,2
2018-03-01T00:00:00,226,3,My Loi,2018,1,2
2018-04-01T00:00:00,177,4,Can Tho,2018,1,3
2018-04-01T00:00:00,112,4,Co Chien,2018,1,3
2018-04-01T00:00:00,140,4,Ham Luong,2018,1,3
2018-04-01T00:00:00,160,4,Rach Mieu,2018,1,3
2018-04-01T00:00:00,199,4,My Thuan,2018,1,3
2018-04-01T00:00:00,222,4,Vam Cong,2018,0,3
2018-04-01T00:00:00,241,4,Cao Lanh,2018,0,3
2018-04-01T00:00:00,202,4,My Loi,2018,1,3
2018-05-01T00:00:00,138,5,Can Tho,2018,1,4
2018-05-01T00:00:00,128,5,Co Chien,2018,1,4
2018-05-01T00:00:00,135,5,Ham Luong,2018,1,4
2018-05-01T00:00:00,152,5,Rach Mieu,2018,1,4
2018-05-01T00:00:00,202,5,My Thuan,2018,1,4
2018-05-01T00:00:00,185,5,Vam Cong,2018,0,4
2018-05-01T00:00:00,209,5,Cao Lanh,2018,1,4
2018-05-01T00:00:00,226,5,My Loi,2018,1,4
2018-06-01T00:00:00,121,6,Can Tho,2018,1,5
2018-06-01T00:00:00,130,6,Co Chien,2018,1,5
2018-06-01T00:00:00,177,6,Ham Luong,2018,1,5
2018-06-01T00:00:00,155,6,Rach Mieu,2018,1,5
2018-06-01T00:00:00,145,6,My Thuan,2018,1,5
2018-06-01T00:00:00,100,6,Vam Cong,2018,0,5
2018-06-01T00:00:00,98,6,Cao Lanh,2018,1,5
2018-06-01T00:00:00,190,6,My Loi,2018,1,5
2018-07-01T00:00:00,95,7,Can Tho,2018,1,6
2018-07-01T00:00:00,181,7,Co Chien,2018,1,6
2018-07-01T00:00:00,156,7,Ham Luong,2018,1,6
2018-07-01T00:00:00,179,7,Rach Mieu,2018,1,6
2018-07-01T00:00:00,156,7,My Thuan,2018,1,6
2018-07-01T00:00:00,213,7,Vam Cong,2018,0,6
2018-07-01T00:00:00,149,7,Cao Lanh,2018,1,6
2018-07-01T00:00:00,197,7,My Loi,2018,1,6
2018-08-01T00:00:00,24,8,Can Tho,2018,1,7
2018-08-01T00:00:00,113,8,Co Chien,2018,1,7
2018-08-01T00:00:00,175,8,Ham Luong,2018,1,7
2018-08-01T00:00:00,75,8,Rach Mieu,2018,1,7
2018-08-01T00:00:00,38,8,My Thuan,2018,1,7
2018-08-01T00:00:00,45,8,Vam Cong,2018,0,7
2018-08-01T00:00:00,69,8,Cao Lanh,2018,1,7
2018-08-01T00:00:00,132,8,My Loi,2018,1,7
2018-09-01T00:00:00,86,9,Can Tho,2018,1,8
2018-09-01T00:00:00,102,9,Co Chien,2018,1,8
2018-09-01T00:00:00,96,9,Ham Luong,2018,1,8
2018-09-01T00:00:00,172,9,Rach Mieu,2018,1,8
2018-09-01T00:00:00,83,9,My Thuan,2018,1,8
2018-09-01T00:00:00,97,9,Vam Cong,2018,0,8
2018-09-01T00:00:00,110,9,Cao Lanh,2018,1,8
2018-09-01T00:00:00,225,9,My Loi,2018,1,8
2018-10-01T00:00:00,187,10,Can Tho,2018,1,9
2018-10-01T00:00:00,206,10,Co Chien,2018,1,9
2018-10-01T00:00:00,227,10,Ham Luong,2018,1,9
2018-10-01T00:00:00,205,10,Rach Mieu,2018,1,9
2018-10-01T00:00:00,161,10,My Thuan,2018,1,9
2018-10-01T00:00:00,143,10,Vam Cong,2018,0,9
2018-10-01T00:00:00,134,10,Cao Lanh,2018,1,9
2018-10-01T00:00:00,155,10,My Loi,2018,1,9
2018-11-01T00:00:00,124,11,Can Tho,2018,1,10
2018-11-01T00:00:00,138,11,Co Chien,2018,1,10
2018-11-01T00:00:00,165,11,Ham Luong,2018,1,10
2018-11-01T00:00:00,213,11,Rach Mieu,2018,1,10
2018-11-01T00:00:00,152,11,My Thuan,2018,1,10
2018-11-01T00:00:00,181,11,Vam Cong,2018,0,10
2018-11-01T00:00:00,110,11,Cao Lanh,2018,1,10
2018-11-01T00:00:00,192,11,My Loi,2018,1,10
2018-12-01T00:00:00,252,12,Can Tho,2018,1,11
2018-12-01T00:00:00,184,12,Co Chien,2018,1,11
2018-12-01T00:00:00,202,12,Ham Luong,2018,1,11
2018-12-01T00:00:00,257,12,Rach Mieu,2018,1,11
2018-12-01T00:00:00,244,12,My Thuan,2018,1,11
2018-12-01T00:00:00,278,12,Vam Cong,2018,0,11
2018-12-01T00:00:00,236,12,Cao Lanh,2018,1,11
2018-12-01T00:00:00,248,12,My Loi,2018,1,11
2019-01-01T00:00:00,160,1,Can Tho,2019,1,0
2019-01-01T00:00:00,91,1,Co Chien,2019,1,0
2019-01-01T00:00:00,82,1,Ham Luong,2019,1,0
2019-01-01T00:00:00,141,1,Rach Mieu,2019,1,0
2019-01-01T00:00:00,141,1,My Thuan,2019,1,0
2019-01-01T00:00:00,176,1,Vam Cong,2019,0,0
2019-01-01T00:00:00,210,1,Cao Lanh,2019,1,0
2019-01-01T00:00:00,202,1,My Loi,2019,1,0
2019-02-01T00:00:00,175,2,Can Tho,2019,1,1
2019-02-01T00:00:00,135,2,Co Chien,2019,1,1
2019-02-01T00:00:00,130,2,Ham Luong,2019,1,1
2019-02-01T00:00:00,162,2,Rach Mieu,2019,1,1
2019-02-01T00:00:00,177,2,My Thuan,2019,1,1
2019-02-01T00:00:00,256,2,Vam Cong,2019,0,1
2019-02-01T00:00:00,228,2,Cao Lanh,2019,1,1
2019-02-01T00:00:00,161,2,My Loi,2019,1,1
2019-03-01T00:00:00,185,3,Can Tho,2019,1,2
2019-03-01T00:00:00,134,3,Co Chien,2019,1,2
2019-03-01T00:00:00,173,3,Ham Luong,2019,1,2
2019-03-01T00:00:00,178,3,Rach Mieu,2019,1,2
2019-03-01T00:00:00,204,3,My Thuan,2019,1,2
2019-03-01T00:00:00,204,3,Vam Cong,2019,0,2
2019-03-01T00:00:00,181,3,Cao Lanh,2019,1,2
2019-03-01T00:00:00,192,3,My Loi,2019,1,2
2019-04-01T00:00:00,106,4,Can Tho,2019,1,3
2019-04-01T00:00:00,59,4,Co Chien,2019,1,3
2019-04-01T00:00:00,106,4,Ham Luong,2019,1,3
2019-04-01T00:00:00,141,4,Rach Mieu,2019,1,3
2019-04-01T00:00:00,115,4,My Thuan,2019,1,3
2019-04-01T00:00:00,149,4,Vam Cong,2019,0,3
2019-04-01T00:00:00,122,4,Cao Lanh,2019,1,3
2019-04-01T00:00:00,150,4,My Loi,2019,1,3
2019-05-01T00:00:00,63,5,Can Tho,2019,1,4
2019-05-01T00:00:00,77,5,Co Chien,2019,1,4
2019-05-01T00:00:00,175,5,Ham Luong,2019,1,4
2019-05-01T00:00:00,233,5,Rach Mieu,2019,1,4
2019-05-01T00:00:00,108,5,My Thuan,2019,1,4
2019-05-01T00:00:00,78,5,Vam Cong,2019,1,4
2019-05-01T00:00:00,105,5,Cao Lanh,2019,1,4
2019-05-01T00:00:00,168,5,My Loi,2019,1,4
2019-06-01T00:00:00,122,6,Can Tho,2019,1,5
2019-06-01T00:00:00,176,6,Co Chien,2019,1,5
2019-06-01T00:00:00,150,6,Ham Luong,2019,1,5
2019-06-01T00:00:00,137,6,Rach Mieu,2019,1,5
2019-06-01T00:00:00,139,6,My Thuan,2019,1,5
2019-06-01T00:00:00,133,6,Vam Cong,2019,1,5
2019-06-01T00:00:00,184,6,Cao Lanh,2019,1,5
2019-06-01T00:00:00,115,6,My Loi,2019,1,5
2019-07-01T00:00:00,67,7,Can Tho,2019,1,6
2019-07-01T00:00:00,135,7,Co Chien,2019,1,6
2019-07-01T00:00:00,92,7,Ham Luong,2019,1,6
2019-07-01T00:00:00,116,7,Rach Mieu,2019,1,6
2019-07-01T00:00:00,85,7,My Thuan,2019,1,6
2019-07-01T00:00:00,126,7,Vam Cong,2019,1,6
2019-07-01T00:00:00,133,7,Cao Lanh,2019,1,6
2019-07-01T00:00:00,81,7,My Loi,2019,1,6
2019-08-01T00:00:00,123,8,Can Tho,2019,1,7
2019-08-01T00:00:00,68,8,Co Chien,2019,1,7
2019-08-01T00:00:00,65,8,Ham Luong,2019,1,7
2019-08-01T00:00:00,139,8,Rach Mieu,2019,1,7
2019-08-01T00:00:00,123,8,My Thuan,2019,1,7
2019-08-01T00:00:00,55,8,Vam Cong,2019,1,7
2019-08-01T00:00:00,99,8,Cao Lanh,2019,1,7
2019-08-01T00:00:00,134,8,My Loi,2019,1,7
2019-09-01T00:00:00,116,9,Can Tho,2019,1,8
2019-09-01T00:00:00,86,9,Co Chien,2019,1,8
2019-09-01T00:00:00,126,9,Ham Luong,2019,1,8
2019-09-01T00:00:00,119,9,Rach Mieu,2019,1,8
2019-09-01T00:00:00,152,9,My Thuan,2019,1,8
2019-09-01T00:00:00,171,9,Vam Cong,2019,1,8
2019-09-01T00:00:00,112,9,Cao Lanh,2019,1,8
2019-09-01T00:00:00,189,9,My Loi,2019,1,8
2019-10-01T00:00:00,166,10,Can Tho,2019,1,9
2019-10-01T00:00:00,86,10,Co Chien,2019,1,9
2019-10-01T00:00:00,104,10,Ham Luong,2019,1,9
2019-10-01T00:00:00,143,10,Rach Mieu,2019,1,9
2019-10-01T00:00:00,173,10,My Thuan,2019,1,9
2019-10-01T00:00:00,205,10,Vam Cong,2019,1,9
2019-10-01T00:00:00,158,10,Cao Lanh,2019,1,9
2019-10-01T00:00:00,274,10,My Loi,2019,1,9
2019-11-01T00:00:00,181,11,Can Tho,2019,1,10
2019-11-01T00:00:00,205,11,Co Chien,2019,1,10
2019-11-01T00:00:00,224,11,Ham Luong,2019,1,10
2019-11-01T00:00:00,226,11,Rach Mieu,2019,1,10
2019-11-01T00:00:00,211,11,My Thuan,2019,1,10
2019-11-01T00:00:00,254,11,Vam Cong,2019,1,10
2019-11-01T00:00:00,218,11,Cao Lanh,2019,1,10
2019-11-01T00:00:00,294,11,My Loi,2019,1,10
2019-12-01T00:00:00,168,12,Can Tho,2019,1,11
2019-12-01T00:00:00,189,12,Co Chien,2019,1,11
2019-12-01T00:00:00,218,12,Ham Luong,2019,1,11
2019-12-01T00:00:00,233,12,Rach Mieu,2019,1,11
2019-12-01T00:00:00,172,12,My Thuan,2019,1,11
2019-12-01T00:00:00,215,12,Vam Cong,2019,1,11
2019-12-01T00:00:00,202,12,Cao Lanh,2019,1,11
2019-12-01T00:00:00,280,12,My Loi,2019,1,11
